Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48,Ch49,Ch50,Ch51,Ch52,Ch53,Ch54,Ch55,Ch56,Ch57,Ch58,Ch59,Ch60,Ch61,Ch62,Ch63,Ch64,Ch65,Ch66,Sample_Name
109.8,12761.2,12761,1104.9,1104.7,1105,6324.1,6293.6,6271,2999.8,2999.3,2999.6,4724,4722.8,4723.2,20916.2,20920.7,11210.6,11211.1,5357.1,5356.8,5357.5,1039.9,1040.1,1040.3,3298.8,3298.3,3298.5,2847.8,2847.6,2847.8,12975,12977.1,56742.3,56747.2,79920.9,79977.3,79945.5,1364.4,1363.7,1364.2,5210.1,5208.8,5208.6,5422.9,5423.5,5422.5,26361.9,26364.4,13549.6,13550.3,2307.4,2306.9,2306.8,4601.7,4601.3,4602.2,1957.3,1957,1957.3,1883.1,1883.3,1883.4,10640.8,10640.3,37.240002,31.190001,0.9
111.6,12762.3,12760,1104.8,1104.5,1104.9,6324.7,6293.3,6270.7,2999.7,2999,2999.3,4722.6,4722.3,4722.6,20926.9,20919.7,11208.2,11206.2,5356.6,5356.1,5356.5,1039.9,1040.1,1040.3,3298.2,3298.1,3298.5,2847.6,2847.2,2847.4,12976,12974.3,56785.5,56755.8,79848.6,79862.4,79874.5,1364.6,1363.8,1364,5208.1,5207.4,5207.7,5425.4,5423.7,5424.5,26365.4,26364.4,13554.3,13551.8,2307.2,2306.7,2306.7,4602.5,4601.6,4601.8,1957.5,1957.3,1957.3,1883,1883.5,1883.5,10636.3,10638.7,37.200001,31.209999,0.9
113.4,12758.8,12758.7,1104.7,1104.5,1104.8,6323.4,6293.1,6269.8,2999.7,2999.1,2999.2,4723,4722.6,4723.4,20917.5,20919.6,11208.5,11208.4,5356.5,5355.8,5355.7,1040,1039.9,1040.1,3298.8,3299.2,3300,2847.8,2847.2,2847.4,12975.7,12976.2,56761,56743,79795,79833.3,79858.6,1364.4,1363.8,1363.9,5207.9,5206.8,5207.1,5423.1,5423,5421.9,26360,26359,13551.2,13551,2307.2,2306.8,2306.9,4601.7,4600.5,4601.6,1957.3,1957.1,1957.4,1883.1,1882.8,1883.2,10637.6,10638.8,37.23,31.18,0.9
115.2,12762.1,12762.4,1104.6,1104.5,1104.8,6323.2,6292.4,6269.4,2999.3,2999,2999.4,4722.9,4722,4721.9,20919.2,20916.6,11210.2,11210.9,5355.8,5356.2,5356.4,1039.9,1040.1,1040.2,3298.7,3298.3,3298.4,2847.8,2847.5,2847.4,12978.4,12978.4,56772.2,56776.4,79895.9,79872.1,79863.1,1364.2,1363.7,1363.8,5207.7,5207,5207.1,5423.1,5420.7,5421.3,26357.6,26362.8,13552.3,13547.2,2307.8,2307.7,2307.5,4601.1,4600.4,4601.4,1957.5,1957.1,1957.3,1883,1882.9,1883.3,10638.6,10639,37.169998,31.190001,0.9
117,12757.9,12756.7,1104.6,1104.4,1104.7,6322.9,6292,6269.5,2999.2,2998.4,2999,4722.3,4721.4,4722.6,20915,20911.9,11204.3,11207.5,5355.9,5356.4,5356.6,1039.9,1040,1040.2,3298.2,3298.3,3299,2847.6,2847,2847.2,12976.2,12977.6,56772.1,56796.1,79836.6,79871.1,79818.2,1364.5,1363.7,1364.1,5207.5,5206.9,5207,5423.9,5422.8,5423,26354.3,26356.1,13544.6,13548.6,2307.5,2306.9,2306.9,4601,4601.5,4600.4,1957.2,1957,1957.1,1883.6,1883.5,1883.5,10640.1,10637.7,37.220001,31.18,0.9
118.8,12759.1,12759.1,1104.5,1104.4,1104.8,6322.7,6291.8,6268.9,2998.9,2998.7,2999,4722.5,4721.7,4722.7,20910.7,20911.8,11206.9,11206.6,5356.4,5356,5355.9,1039.9,1040.2,1040.3,3298.8,3298.2,3299.2,2847.7,2847.5,2847.6,12976.4,12977.6,56758,56752,79866.9,79870.4,79859.7,1364.6,1363.8,1364.1,5207.9,5206.5,5207.3,5423.6,5421.6,5421.4,26355.8,26357.8,13541.8,13542.3,2306.8,2306.5,2306.1,4600,4599.8,4599.9,1957.5,1957,1957.3,1883.1,1883,1883.2,10636.7,10638,37.23,31.190001,0.9
120.6,12757.9,12757.7,1104.6,1104.3,1104.7,6322.4,6291.4,6269.2,2998.9,2998.6,2998.9,4722.6,4722.2,4722.5,20914.4,20921.4,11206.6,11205.8,5356.1,5355.8,5355.5,1040,1040,1040.3,3299.2,3299.3,3297.9,2847.8,2847.3,2847.6,12976.5,12975.7,56781.8,56802.7,79888.4,79879.2,79893,1364.4,1363.6,1364,5206.8,5205.7,5206.6,5423.3,5421.9,5421.8,26358.3,26359.3,13544.1,13543.1,2306.7,2306,2306.1,4600.7,4600.2,4600.1,1957.5,1957.1,1957.4,1883.2,1883.2,1883.5,10637.7,10636.4,37.189999,31.209999,0.9
122.4,12759.3,12759.5,1104.6,1104.4,1104.8,6322.1,6291.2,6268.4,2999.1,2998.6,2998.7,4721.8,4721.5,4722.1,20915.7,20916.8,11205.8,11205.4,5356.1,5355.8,5356.1,1039.9,1040.1,1040.3,3299.6,3299.2,3299.5,2848.1,2847.8,2848.1,12978.2,12977.3,56803.5,56804.5,79810.3,79828.6,79860.9,1364.3,1363.8,1364.1,5207.1,5205.6,5205.5,5423.6,5422.9,5422.1,26358.9,26353.2,13541.8,13543,2306.5,2305.8,2305.8,4599.3,4599.8,4600.7,1957.4,1957.1,1957.5,1883.2,1883.3,1883.4,10640.1,10639.3,37.18,31.190001,0.9
124.2,12756.7,12756.6,1104.5,1104.3,1104.6,6323.7,6292.4,6269.7,2998.8,2998.6,2998.8,4722.4,4721.1,4721.8,20912.7,20917.3,11205.4,11203.3,5355.5,5354.6,5355.2,1040.1,1040.2,1040.5,3300.2,3299.4,3299.4,2848,2847.4,2848.1,12975.4,12972,56745.1,56744.4,79810.2,79853.9,79915.6,1364.4,1363.5,1364.2,5206.7,5206.9,5207.4,5424,5422.1,5422.4,26356.5,26355.4,13542.4,13545.1,2306.5,2305.5,2305.7,4600.8,4600.8,4601,1957.2,1956.7,1956.9,1883.4,1883.2,1883.4,10638,10640.2,37.189999,31.18,0.9
126,12757.8,12757.7,1104.4,1104.3,1104.6,6322.8,6291.8,6269.1,2998.7,2998.5,2998.5,4721.2,4719.9,4721.4,20913.2,20912.9,11205.2,11204.8,5355,5354.9,5354.7,1040,1040,1040.3,3298.7,3298.8,3298.7,2847.9,2847.4,2847.9,12974.2,12975.2,56748.8,56779.4,79857.2,79943.5,79903.4,1364.2,1363.5,1363.9,5207.1,5206.7,5207.1,5421.2,5420.6,5421.2,26361.9,26363.4,13546.2,13547.1,2307.1,2306.2,2305.9,4600.1,4600.2,4600.9,1957.1,1956.8,1957.2,1883.1,1882.9,1883.4,10637.2,10634.1,37.16,31.190001,0.9
127.8,12759.1,12758.6,1104.3,1104.2,1104.5,6322.8,6291.8,6268.6,2998.7,2998.1,2998.5,4720,4721.4,4720.8,20916.2,20915.2,11206.2,11205.8,5355.5,5355.4,5356,1039.9,1039.9,1040.2,3299.2,3299.2,3300.5,2847.9,2847.4,2847.5,12975.3,12974.5,56842.9,56820.6,79910.1,79926.1,79914.6,1364.1,1363.4,1363.9,5207.1,5206.1,5206,5420.3,5418.8,5420.7,26348.8,26348.1,13543.1,13541.4,2306.5,2306.4,2306.2,4599.2,4599.6,4600.3,1956.8,1956.5,1956.8,1883.2,1883.3,1883.3,10638.7,10636.3,37.200001,31.18,0.9
129.6,12754.6,12754.9,1104.5,1104.2,1104.6,6321.3,6290.5,6267.8,2998.8,2998.3,2998.5,4721.2,4720.4,4721.3,20909.9,20912.9,11207.5,11208.1,5355.3,5355.3,5355.8,1039.8,1040,1040.1,3298.8,3298.9,3298.6,2847.6,2846.7,2847.2,12978.7,12978.3,56786.9,56760.9,79892,79926.1,79966.2,1364.1,1363.3,1363.9,5206.4,5206.1,5205.9,5419.8,5418.8,5418.9,26356.6,26355.4,13537.8,13539.8,2306.5,2305.8,2305.6,4599.9,4600.1,4599.8,1957.1,1956.9,1956.9,1882.8,1882.9,1883,10637.4,10637.3,37.209999,31.209999,0.9
131.4,12757.2,12756.9,1104.4,1104.2,1104.5,6319.9,6289.7,6266.9,2998.3,2998.1,2998.2,4720.7,4719.9,4719.9,20915.4,20916.6,11206.9,11206.9,5355,5355.3,5355.6,1039.6,1039.8,1040.1,3298.2,3299,3298.5,2847.7,2847,2847.4,12977.3,12976.7,56746.2,56754.4,79884.2,79890.5,79926.1,1364,1363.4,1363.6,5205.9,5205.2,5205,5420.8,5419.1,5420.9,26349.9,26351.9,13540.6,13540.9,2306.9,2306.4,2306.7,4600,4599.8,4599.9,1956.7,1956.5,1956.6,1882.8,1882.6,1883.1,10640.5,10639.1,37.18,31.18,0.9
133.2,12756.4,12756,1104.3,1104,1104.5,6319.3,6289,6265.7,2998.5,2997.8,2998,4719.6,4719.3,4719.6,20916.2,20922.4,11206.3,11205.7,5354.5,5354.4,5354.6,1039.7,1039.8,1040,3297.3,3297.1,3297.7,2847.3,2847,2847.5,12975.8,12976.5,56783.9,56805.2,79940.8,79873,79854.5,1364,1363.5,1363.7,5205,5205.1,5204.7,5421.9,5421.4,5420.9,26349.7,26349,13539.7,13542.8,2307.4,2306.5,2306.4,4599.6,4599.6,4598.9,1957,1956.6,1957.1,1882.9,1882.6,1883,10633.5,10631.3,37.189999,31.18,0.9
135,12754.5,12756.3,1104.3,1104.1,1104.4,6318.8,6287.4,6265.3,2997.7,2997.4,2997.8,4720.3,4718.7,4720.3,20910.5,20912.1,11206.9,11206.9,5354.9,5354.5,5355.2,1039.7,1039.8,1040.1,3296.8,3296.6,3296.4,2847.7,2847.2,2847.5,12981.3,12978.4,56796.1,56794.5,79857.6,79854.6,79943.9,1364,1363.1,1363.6,5206,5205.8,5205.1,5421.7,5420.2,5421.2,26348.4,26349.1,13537.7,13535.3,2306.4,2306.2,2305.9,4598.7,4599.4,4598.7,1956.8,1956.5,1956.7,1882.3,1882.4,1882.5,10635.7,10637.6,37.189999,31.190001,0.9
136.8,12752.8,12752.7,1104.1,1104,1104.3,6318,6287,6264.6,2997.8,2997.4,2997.8,4719.8,4719.3,4720.4,20913.6,20913.2,11204.5,11202.1,5354.3,5354,5354.4,1039.7,1039.9,1040,3296.8,3296.1,3296.7,2847.5,2847.1,2847.2,12979.5,12978.8,56759.9,56754.6,79828.8,79843.2,79851.8,1363.7,1363.2,1363.3,5205.3,5204.3,5204.8,5419.3,5417.5,5419.8,26346.7,26346.4,13537.8,13534.5,2307.1,2305.9,2306,4599.9,4600,4599,1956.6,1956.2,1956.1,1882.5,1882.7,1883.1,10633,10635.3,37.209999,31.190001,0.9
138.6,12756.3,12755.4,1104.2,1104,1104.3,6316.3,6285.6,6262.8,2998,2997.2,2997.7,4718.4,4718.5,4718.4,20912.2,20915.4,11202.5,11202.9,5353.7,5354.2,5354.2,1039.8,1040,1040.1,3295.1,3294.5,3294.8,2847,2846.5,2846.8,12974.5,12974.1,56739.1,56743.7,79818.9,79869.6,79870.7,1363.7,1363,1363.6,5204.9,5203.8,5205,5418.5,5417.7,5418.4,26347.9,26351,13540.2,13533,2306.7,2305.9,2306.6,4599.4,4599,4599.4,1956.7,1956.1,1956.5,1882.9,1882.7,1883.1,10639.2,10636.9,37.150002,31.209999,0.9
140.4,12757.2,12757,1104.2,1103.9,1104.3,6315.5,6285.2,6262.4,2997.5,2997.2,2997.3,4718.6,4717.7,4718.5,20915,20919.2,11202.7,11201.6,5354.1,5354,5354.4,1039.6,1040,1040.2,3294.8,3294.6,3294.9,2846.9,2846.6,2847.3,12976.5,12973,56760.3,56777.6,79813.1,79752.5,79811.7,1363.6,1362.8,1363.4,5204.6,5204.2,5204.3,5418.1,5417.6,5416.8,26350.8,26353.4,13540.3,13536.3,2306.7,2306.2,2305.8,4598.4,4598.9,4599.1,1956.4,1956.1,1956.5,1882.1,1882.3,1882.6,10633.5,10631.7,37.18,31.18,0.9
142.2,12758.2,12756.1,1104,1103.8,1104.2,6315.2,6284.3,6261.4,2997.5,2997,2997.2,4718.8,4717.5,4718.5,20915.6,20910.9,11204.1,11203.7,5353.2,5353.4,5353.2,1039.6,1039.7,1040,3293.1,3293.9,3293.5,2846.7,2846.1,2846.9,12977.3,12976.6,56772.9,56734.5,79765.3,79719.9,79807.5,1363.6,1362.8,1363.5,5203.3,5203,5202.7,5416.6,5415.5,5415.8,26355.7,26349.3,13539.5,13541,2306.6,2305.9,2305.7,4599,4598.9,4598.7,1956.4,1955.9,1956.2,1882.5,1882.5,1882.8,10633,10633.9,37.130001,31.209999,0.9
144,12754.1,12755.9,1104,1103.9,1104.2,6312.7,6283.1,6259.2,2997.4,2997,2997.4,4718.4,4717.2,4717.4,20907.9,20908.4,11199.8,11201.6,5353.4,5352.9,5352.9,1039.7,1039.9,1040.1,3293.2,3293.8,3293.8,2846.8,2846.4,2846.7,12976.8,12974.9,56706.6,56687.3,79749.3,79781.2,79796.8,1363.6,1362.9,1363.2,5203.3,5202.7,5202.9,5416.8,5413.7,5414.6,26344.9,26348.9,13531.8,13536.1,2305.8,2304.7,2305.5,4598.5,4598.6,4598.2,1956.5,1956,1956,1882.7,1882.6,1882.5,10632.1,10630.4,37.150002,31.190001,0.9
145.8,12756.2,12754.5,1103.9,1103.6,1104,6312.2,6281.1,6259,2997,2996.8,2997.2,4718.1,4717.8,4718,20909.8,20911.2,11201.9,11201.1,5353.1,5352.6,5352.7,1039.5,1039.7,1039.7,3292.6,3293,3293,2846.4,2846,2846.3,12974.4,12973.1,56721.9,56725.3,79824.3,79840,79830,1363.7,1362.8,1363,5204.2,5202.8,5201.8,5415.1,5414.2,5414.8,26352.8,26350.1,13532.7,13533.3,2306.1,2305.3,2305.2,4598.1,4598.4,4598.7,1956.6,1956,1956.6,1882.2,1882.3,1882.5,10634.1,10634.4,37.189999,31.190001,0.9
147.6,12756,12752.4,1103.8,1103.6,1104,6310.2,6279.9,6257,2997.1,2996.6,2996.9,4717.2,4717.2,4717.8,20913.9,20914.5,11201.2,11203.1,5352.2,5352,5352.1,1039.5,1039.6,1039.9,3291.9,3292.6,3292.1,2846.3,2845.9,2846,12973.9,12975,56736,56723.3,79807.2,79752.1,79719.8,1363.4,1362.8,1363.3,5202.7,5203.1,5201.9,5414.4,5414.2,5414.4,26352,26348.8,13527.2,13523.7,2306.1,2305.5,2305.2,4598,4598,4598.5,1956.3,1956.2,1956.4,1882.3,1882.5,1882.6,10635.9,10630.7,37.18,31.190001,0.9
149.4,12754.3,12752.6,1103.8,1103.6,1104,6309.1,6279,6255.7,2996.6,2996.4,2996.4,4717.1,4717.1,4717.6,20907.3,20904.6,11195.6,11196.1,5352.5,5352.2,5352.5,1039.3,1039.6,1039.8,3290.4,3290.7,3291.5,2846,2845.6,2845.9,12973.8,12974.2,56759.7,56721.8,79733.6,79777.1,79780.6,1363.6,1362.6,1363,5202.5,5202,5202,5412.7,5413.5,5412.3,26342.4,26346.5,13525.9,13534.7,2306.1,2305.4,2304.9,4598.5,4598.5,4599.3,1956.3,1955.9,1956.3,1882.4,1882.3,1882.7,10629.1,10628.4,37.18,31.18,0.9
151.2,12753.4,12750.8,1103.9,1103.6,1104.1,6307.9,6277.6,6254.6,2996.6,2996.5,2996.8,4715.6,4716.4,4716.7,20907.6,20913,11198.5,11197.6,5351.8,5350.8,5351,1039.4,1039.5,1039.7,3291.9,3291,3291.5,2845.7,2845.2,2845.8,12970.6,12970.9,56683.3,56704.9,79674.7,79698.4,79724.6,1363.6,1362.6,1363,5203.4,5202.4,5202.2,5411.2,5411,5410.8,26344.9,26346,13538.1,13535.5,2305.8,2305.3,2305.6,4598,4597.9,4597.8,1956.3,1955.7,1956.1,1882.2,1882.1,1882.1,10632.7,10630.1,37.18,31.18,0.9
153,12754.2,12752.5,1103.7,1103.6,1103.9,6306.5,6276.1,6253.4,2996.7,2996.4,2996.5,4715.8,4715.1,4715.7,20910.8,20911.9,11197.8,11199,5351.1,5351.1,5350.7,1039.5,1039.6,1039.7,3290.1,3289.9,3290.5,2845.9,2845.7,2846,12971.1,12970.9,56716.8,56759.7,79723.9,79657.4,79648.9,1363.3,1362.7,1362.9,5201.2,5201,5200.5,5411.6,5410.1,5410.4,26346.7,26349.7,13534.6,13535.5,2305.7,2305.2,2304.9,4597.8,4597.8,4597.7,1956,1955.8,1956,1882.1,1882.4,1882.5,10633.9,10634.1,37.18,31.18,0.9
154.8,12754.5,12754,1103.7,1103.4,1103.9,6304.7,6274.8,6251.7,2996.8,2996.5,2996.9,4714.4,4714.7,4715.9,20914.6,20915.3,11197.2,11196.4,5351.1,5350.7,5351.1,1039.3,1039.6,1039.7,3288.7,3289.4,3289.7,2845.6,2845.1,2845.7,12975.4,12971.1,56781.2,56775.8,79749.7,79733.7,79724.3,1363.5,1362.7,1363.2,5201.3,5200.1,5199.8,5409.6,5409.1,5409.6,26346.9,26344.7,13530.1,13526.5,2306,2305.2,2305.5,4597.7,4597.5,4597.8,1956,1955.8,1955.8,1882.2,1882.5,1882.4,10632.6,10630.6,37.220001,31.190001,0.9
156.6,12754.4,12753.2,1103.7,1103.4,1103.7,6303.9,6273.4,6250.9,2996.6,2995.9,2996.3,4715.1,4715.2,4715.2,20906.9,20907.4,11196.9,11196.4,5350.7,5350.2,5351.4,1039.4,1039.6,1039.8,3287.8,3287.9,3288.4,2845.4,2844.8,2845,12969.2,12969.8,56749.5,56711.1,79667,79627.2,79687.5,1363.2,1362.7,1363,5200.6,5199.6,5199.6,5410.1,5409.6,5409.4,26340.4,26340.4,13529.9,13528.1,2305.9,2305.3,2305.2,4597,4597.1,4596.9,1955.9,1955.5,1955.5,1881.9,1881.7,1882.2,10627.9,10628.2,37.220001,31.190001,0.9
158.4,12754.2,12753.7,1103.7,1103.5,1103.8,6303.5,6272.3,6249.7,2996.2,2995.8,2996.3,4715.4,4714.2,4715,20903.8,20906,11197.4,11198.3,5350.3,5349.9,5350.7,1039.4,1039.6,1039.7,3287.1,3287.1,3287.4,2845.3,2844.5,2845.1,12972,12970.8,56687,56697.1,79652.7,79663.4,79760.7,1363.5,1362.6,1362.9,5200,5199.3,5199.5,5409.9,5408.2,5409.4,26338.9,26341.3,13526.4,13529.6,2305.5,2304.5,2305.3,4596.7,4596.8,4596.7,1956.1,1955.8,1955.8,1882.1,1881.8,1881.9,10635.2,10635.4,37.200001,31.190001,0.9
160.2,12754.2,12753.6,1103.6,1103.4,1103.8,6302.1,6272,6249,2996.1,2995.3,2995.8,4715.4,4714.9,4714.6,20910.9,20914.4,11196.2,11199.4,5350.2,5349.9,5349.7,1039.2,1039.7,1039.7,3287.6,3287.5,3286.7,2845.3,2844.9,2845.2,12968.2,12970,56726.7,56736.8,79678.2,79587.7,79662,1363.2,1362.4,1362.9,5199.2,5198.1,5197.5,5407.9,5407,5407.7,26346.1,26345.4,13528.6,13529.8,2304.9,2304.2,2304.4,4596.3,4596.2,4596.5,1956.1,1955.6,1955.9,1881.8,1882.1,1882.2,10632.2,10633.3,37.189999,31.190001,0.9
162,12752.5,12749.7,1103.5,1103.4,1103.7,6301.7,6271.1,6248.1,2995.8,2995.6,2995.8,4715.8,4716.1,4715.8,20913.6,20916.3,11197.2,11194.9,5349.4,5348.4,5349.2,1039.3,1039.3,1039.5,3286.1,3286.9,3287.2,2845.3,2844.8,2844.9,12971.7,12970,56739.6,56749.5,79631.9,79627.3,79637,1363.2,1362.7,1362.8,5199,5199,5198.4,5406.8,5406.5,5406.5,26338.1,26336.9,13522.2,13524.9,2304.8,2303.9,2304.3,4595.7,4596.2,4596.9,1955.8,1955.4,1955.7,1882,1882,1882.3,10629,10628.2,37.200001,31.18,0.9
