Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48,Ch49,Ch50,Ch51,Ch52,Ch53,Ch54,Ch55,Ch56,Ch57,Ch58,Ch59,Ch60,Ch61,Ch62,Ch63,Ch64,Ch65,Ch66,Sample_Name
154.8,13732.3,13733.3,1234.4,1234,1234.4,10721.5,10786.3,10820.2,3322.1,3321.5,3321.9,6280.8,6282.1,6281.9,21817.7,21829,11724.2,11724.8,5625.7,5624.7,5625.1,1143.2,1143.3,1143.3,4173.9,4172.7,4171.3,3612.4,3612.3,3612.5,14683.9,14684.4,60404.4,60303.3,101009.1,101060.6,101069.2,1622.4,1622,1622.9,6907.1,6906.8,6907.8,7912.1,7913.6,7915.7,27349.9,27362.4,14649.6,14648.1,2727.9,2727.2,2727.4,5174.4,5174.4,5174.8,2276.2,2275.2,2275.4,2166.6,2166.4,2166.3,11553.5,11556.1,40.080002,31.549999,0.9
156.6,13737.9,13732,1234.2,1234,1234.4,10720.2,10784.5,10821.8,3322.2,3321.8,3321.9,6282.7,6282.6,6282.3,21814.8,21817.8,11722.8,11726.2,5626.4,5626.1,5626.2,1143.1,1143.1,1143.2,4173.9,4172.4,4172,3612.1,3612,3612.1,14679.5,14677.7,60393.7,60402.6,100849.9,100946.6,100890.1,1622.6,1621.9,1622.8,6907.1,6905.9,6907.8,7915,7915.1,7916,27363.8,27373.9,14651.6,14649.7,2727.8,2727.3,2727.7,5174.3,5174.4,5174.1,2276.3,2275.6,2275.6,2167.1,2166.9,2166.7,11555.9,11558.5,40.07,31.559999,0.9
158.4,13732.6,13736.6,1234.2,1234,1234.2,10724,10791.7,10825.2,3322.5,3321.8,3322.2,6281.1,6282.1,6284.1,21821.6,21823.8,11728.2,11728.1,5626.5,5625.6,5626,1143.4,1143.3,1143.5,4174.6,4173.5,4173,3612.7,3612.1,3612,14677.6,14676,60335.4,60387.5,100930.3,101010.8,101005.7,1622.5,1622.1,1622.7,6907.5,6907.2,6907.6,7916.2,7913.6,7916.7,27364.6,27363.2,14651.3,14643.1,2727.8,2727.6,2727.9,5174,5174.2,5174.6,2276.3,2275.6,2275.3,2166.8,2166.3,2166.3,11555.3,11548.7,40.07,31.530001,0.9
160.2,13733.2,13732.8,1234.3,1234,1234.3,10724.7,10788,10824.4,3321.5,3321.6,3322.2,6283.6,6283.8,6285.3,21833.8,21820,11721.9,11724.4,5626.6,5625.3,5625.2,1143.4,1143.3,1143.5,4174.4,4173.4,4173.1,3612.3,3611.8,3612.1,14681,14684.5,60422.8,60387.5,100914.9,100993.7,100960.3,1622.4,1621.9,1622.6,6906.8,6906.5,6906.8,7913.9,7917.4,7918.5,27359.8,27349.6,14646,14645,2727.3,2727.5,2728,5173.6,5173.1,5173.8,2276.2,2275.2,2275.4,2167.4,2166.6,2167.3,11559,11554.8,40.049999,31.530001,0.9
162,13734.2,13730.3,1234.2,1234.1,1234.4,10726.2,10790.2,10826,3322.4,3322.3,3322.5,6284,6285.1,6286.2,21814.4,21818.6,11734.1,11728.3,5624.1,5625.7,5625.3,1143.3,1143.3,1143.5,4175.6,4174.7,4174.9,3612.8,3612.1,3612.3,14679.3,14688.8,60385.7,60364.9,100678.3,100962,100841.3,1622.5,1621.9,1622.7,6908.2,6906.8,6908.3,7913.1,7912.7,7917,27359.8,27369.5,14651,14648.6,2729.3,2728.3,2728.1,5173.7,5173.3,5174,2276.7,2276,2275.9,2167.1,2166.5,2166.4,11553.9,11549.9,40.060001,31.530001,0.9
1.8,13873.6,13868.1,1241.5,1241.2,1241.5,10990.2,11058.8,11096,3354.7,3354.2,3354.4,6319.3,6319.9,6321.4,21959.7,21966.4,11912.7,11912.9,5688.6,5690.1,5689.5,1139.6,1139.5,1139.8,4177,4176,4175.3,3586,3585.7,3586,14754.4,14754,60933.7,60953.1,100930.3,100784.9,100744.8,1606.2,1605.8,1606.5,6928.9,6930.6,6930.2,7967,7967.4,7970.8,27551,27550.2,14772,14770.8,2744.8,2744.2,2744.4,5217.9,5218,5217.9,2289.3,2288.8,2288.6,2171.3,2171.2,2171.3,11645.5,11640.7,40.459999,31.42,0.8
3.6,13876.3,13874.2,1241.4,1241.2,1241.5,10993.5,11060.2,11095.5,3354.2,3354,3354.2,6318.7,6320.3,6322.1,21945.3,21967.6,11907,11908.7,5690.1,5689.3,5689.6,1139.6,1139.6,1139.7,4174.9,4174.9,4174.5,3585.1,3584.7,3585.7,14753.3,14751.3,61002.2,60919.7,101069.2,101047.7,100967.1,1606.5,1606,1606.6,6929.2,6928.5,6929,7965.4,7966.4,7967.9,27522.5,27531.7,14770.2,14771.9,2744.6,2744.2,2744.9,5217.9,5216.8,5218.5,2289.6,2288.6,2288.6,2170.9,2170.6,2170.9,11643.6,11648,40.459999,31.42,0.8
5.4,13871.4,13871.2,1241.5,1241.2,1241.6,10993.9,11060.4,11095.4,3354.3,3353.8,3353.9,6318.7,6319.7,6321,21937.8,21955.2,11906.9,11909.8,5690.2,5689.6,5689.4,1139.6,1139.8,1139.7,4176.7,4174.9,4176,3585.6,3585.2,3585.6,14759.8,14757.5,61051.1,61043.9,100916.6,100893.5,100998.8,1606.2,1605.6,1606.4,6929.6,6928.7,6928.9,7965.5,7964.3,7966.3,27524.8,27546.8,14765.9,14770.9,2744.4,2743.8,2744.4,5216.2,5216.9,5217.2,2289.6,2288.9,2288.6,2171.4,2170.8,2170.5,11652.7,11652.6,40.439999,31.43,0.8
7.2,13869.4,13870.4,1241.5,1241.2,1241.5,10989.4,11059.3,11092.2,3354.2,3354,3354.1,6319.7,6320.3,6319.8,21962.3,21955.6,11906.2,11909.2,5689.2,5688.9,5689.9,1139.6,1139.7,1139.8,4175,4174.5,4174.7,3585.9,3585.8,3585.7,14754.9,14754.4,61026,60993.4,100839.6,100918.3,100940.6,1606.1,1605.7,1606.4,6928.5,6927.3,6928.7,7967,7967.4,7968.2,27536.3,27553.5,14766.2,14774.5,2745.2,2744.8,2745.3,5217.2,5217.2,5216.9,2289.6,2288.5,2288.1,2171.2,2170.9,2170.9,11638.2,11641.7,40.48,31.43,0.8
9,13871.9,13871.2,1241.4,1241.1,1241.5,10988.3,11056,11091.3,3354.4,3353.6,3354.2,6319.3,6319.4,6321,21954.7,21952.3,11904.6,11905.9,5687.9,5687.9,5687.9,1139.7,1139.9,1139.9,4174,4173.5,4173.4,3584.7,3584.3,3584.5,14752,14752.8,60978.7,60981.9,100925.1,100804.6,100828.5,1606.1,1605.8,1606.5,6928,6926.5,6927.7,7964,7963.3,7966.1,27544.6,27551.8,14774.7,14768.3,2744.4,2744,2744.7,5215.5,5216,5216.3,2289.5,2289,2288.5,2171.1,2170.7,2170.8,11644.2,11644.6,40.459999,31.42,0.8
10.8,13871.2,13870.5,1241.5,1241.2,1241.5,10975.7,11042.5,11087.9,3354.1,3353.5,3353.8,6316.4,6318.1,6319.3,21953.3,21951.7,11904.3,11902.4,5689.8,5689.4,5689.3,1139.8,1139.8,1140,4179.4,4179.4,4176.7,3585.9,3585.7,3585.9,14748.2,14754.7,60994.1,60921.6,100818.2,100905.5,100932,1606.5,1606,1606.7,6930,6928.6,6929.5,7972.2,7972.4,7972.5,27536.1,27545.8,14768,14772.9,2744.7,2744.3,2744.5,5217.3,5217.6,5218.4,2289.2,2288.3,2288.3,2170.7,2170.1,2170.3,11640.7,11637.9,40.509998,31.42,0.8
12.6,13869.6,13867.3,1241.4,1241.2,1241.5,10976.2,11043.3,11077.4,3354.3,3354,3354.3,6319.6,6319.7,6321.6,21935.5,21948.8,11907.3,11914.3,5689.3,5688.4,5689.2,1139.9,1139.9,1140,4181,4179.2,4180.7,3586.8,3586.4,3586.5,14747.8,14747.2,61004.1,60940.9,100895.2,100813.1,100799.4,1606.9,1606.5,1607.1,6932.6,6931.5,6932.1,7981.9,7983.6,7984.6,27555.2,27567.5,14767.8,14767.7,2744.6,2744.8,2745,5216.9,5216.8,5217.4,2289.5,2288.5,2288.5,2170.7,2170.5,2170.7,11643.5,11648.4,40.66,31.42,0.8
14.4,13871.4,13871.8,1241.4,1241.2,1241.6,10977.1,11042.4,11078.7,3353.8,3353.6,3354.2,6321.6,6322,6323.4,21947.9,21966.2,11898.9,11900.8,5689.9,5689.9,5690.4,1139.8,1140.1,1140.1,4181.9,4182.5,4183.1,3587.8,3586.6,3587.1,14752.8,14749.9,61052.9,61028.5,100560,100861.8,100680,1607.2,1606.8,1607.6,6934,6932.6,6933.2,7988.6,7989.7,7989.9,27553.8,27568.6,14768.7,14764.9,2745.6,2744.8,2745.5,5217,5216.5,5216.4,2289.4,2288.8,2288.6,2171.2,2170.5,2170.9,11645.5,11649.1,40.689999,31.450001,0.8
16.2,13868.2,13866.4,1241.5,1241.3,1241.7,10987.3,11053.8,11088.5,3354.2,3354,3354.4,6324.6,6324.5,6325.8,21940.4,21945.6,11898.6,11899.9,5689.2,5689.8,5689.6,1140.3,1140.3,1140.4,4186.1,4183.6,4183.8,3587.7,3587.3,3587.5,14748.4,14752.5,60958.7,61087.8,100788.4,100762.7,101153.4,1607.6,1607.1,1607.9,6935.2,6933.8,6934.9,7988.8,7990.9,7993,27553.5,27551.2,14770.2,14776.1,2746.1,2746.3,2746.1,5216.5,5216.5,5217.2,2289.5,2288.8,2288.7,2171.1,2170.7,2171,11649,11651.5,40.73,31.43,0.8
18,13865,13863.3,1241.6,1241.3,1241.7,10992.7,11060.2,11095.7,3354.5,3353.9,3354,6326.3,6327.9,6329.1,21946.4,21940.8,11902.1,11900.5,5689.3,5689.3,5689.4,1140.4,1140.3,1140.5,4189.2,4189.8,4188.7,3587.7,3587.8,3587.9,14746.1,14747.9,60930.6,61012.5,100962,101009.1,101086.4,1607.7,1607.3,1608.1,6936.5,6936.8,6936.6,7998.3,7996.8,7999.8,27530.5,27523.5,14767.1,14765.3,2745.1,2745.2,2745.6,5216.4,5216.9,5216.8,2289.7,2288.7,2288.9,2171.2,2170.6,2170.7,11643.4,11648.2,40.75,31.43,0.8
19.8,13868.8,13870.2,1241.7,1241.4,1241.8,10995,11064.9,11097.9,3354.7,3354.3,3354.5,6329,6330,6332.1,21955.8,21946.4,11907.9,11907,5688.8,5689.2,5689.5,1140.4,1140.4,1140.4,4191.1,4190.8,4190.7,3589,3588.7,3588.9,14744.5,14748,60981.2,61016.9,101107.8,101062.3,100965.4,1607.9,1607.4,1608.3,6939.7,6938.6,6939.3,8005.5,8005.8,8006.6,27547.7,27549.9,14776.6,14775.7,2746.2,2746.2,2746,5215.6,5215.4,5216.5,2289.3,2288.8,2288.8,2171.5,2170.8,2170.8,11650.8,11645.6,40.740002,31.43,0.8
21.6,13866.1,13867.7,1241.8,1241.5,1241.9,11001.5,11066.2,11104.1,3354.7,3354.2,3354.7,6332.3,6333.7,6334.9,21951.2,21937.7,11900.9,11902.1,5689.5,5689.1,5688.6,1140.7,1140.6,1140.8,4194.8,4194.5,4193.7,3590.1,3589.4,3590,14744.9,14749.5,60945.9,61015.7,100940.6,100879.8,100879.8,1608.2,1607.7,1608.4,6939.6,6940.8,6941.7,8013.4,8007.7,8012.5,27550.4,27561.1,14773.1,14776.4,2746.9,2746.4,2746.8,5215.7,5216.6,5217.2,2289.8,2288.9,2288.9,2171.6,2171,2171.2,11643.9,11647.6,40.77,31.42,0.8
23.4,13871.3,13867.9,1241.9,1241.7,1241.9,11007.4,11074.8,11108.6,3354.8,3354.6,3354.8,6335.9,6336.2,6337.3,21938.2,21947.6,11908.2,11902.9,5688.6,5687.9,5688.3,1140.8,1140.8,1141,4195.7,4196.5,4195.3,3591.5,3591,3591.5,14744.8,14746.2,60999.1,60941.6,100985.1,100900.3,100764.4,1608.6,1608.1,1608.9,6943.4,6943.2,6943.5,8017.5,8019.4,8020,27547.1,27553.6,14771.1,14775.4,2746.9,2746.5,2746.5,5216.5,5215.8,5216,2289.8,2288.9,2288.9,2172.3,2171.6,2171.9,11640,11646,40.73,31.469999,0.8
25.2,13867.6,13868.1,1241.8,1241.6,1241.9,11010.6,11076.6,11116.1,3354.9,3354.6,3355.3,6338.8,6339.2,6339.3,21953.8,21949,11909.3,11900.8,5688.8,5688.4,5689,1141,1140.9,1141.1,4199.5,4198.9,4199.3,3592.1,3591.6,3591.6,14747.4,14749.4,60926.9,60999.1,100898.6,100801.2,100692.8,1608.4,1608.1,1608.7,6943.4,6944.8,6946.1,8011.3,8020.1,8019.6,27551,27550.3,14768,14766.6,2747.9,2747.8,2747.3,5217.4,5217.5,5216.7,2290.1,2289.1,2288.7,2171.9,2171.5,2171.5,11635.9,11639.4,40.709999,31.42,0.8
27,13865.8,13864.6,1242,1241.7,1242.1,11017,11086,11121.4,3355.5,3354.8,3354.9,6341.2,6342,6342.3,21944,21955.7,11898,11900.5,5690.4,5690.6,5690.1,1141.1,1141,1141.2,4202.4,4201.6,4201.5,3592,3592,3592.1,14744.5,14747.3,60928.1,61060.2,101055.5,101094.1,101129.3,1609,1608.5,1609.2,6945.5,6944.3,6944.3,8027.5,8027.6,8030,27534.3,27543,14766.8,14777.6,2748.8,2748.3,2748.6,5217.2,5217.6,5217.7,2289.5,2289,2288.9,2172,2171.6,2171.6,11639.3,11642,40.709999,31.41,0.8
28.8,13870,13869.4,1242.2,1241.8,1242.3,11019.5,11092.2,11125,3355.5,3354.6,3355.1,6343.6,6344.2,6346.8,21968,21957.2,11900.5,11897.7,5689.8,5689.7,5689.8,1141.2,1141.4,1141.5,4206,4205.3,4204.3,3592.9,3592.5,3592.9,14746.4,14749.6,61034.5,61052.3,101137.9,101097.5,101107.8,1609.1,1608.6,1609.3,6946.8,6946.5,6945.9,8031.2,8033.6,8033.7,27548.2,27559.8,14770.8,14771,2748.8,2748.6,2748.9,5216.6,5215.9,5217.6,2290.3,2289.4,2289.2,2172.4,2172.1,2172.1,11647.4,11646.9,40.709999,31.43,0.8
30.6,13863.1,13868.6,1242.1,1241.9,1242.2,11025.2,11096.4,11131.7,3355.7,3355.2,3355.2,6345.1,6346.6,6347.6,21950,21951.4,11899.4,11898.1,5690.1,5689,5690,1141.4,1141.5,1141.4,4208,4205.7,4205.2,3593.8,3593.1,3594,14745,14743.1,60980.6,61078,101143.1,101409.5,101262.7,1609.1,1608.9,1609.5,6951.9,6947.7,6947.9,8037.8,8037,8038.7,27540.1,27552.6,14764.9,14769.7,2749.4,2749.1,2749.1,5218.1,5217.6,5218.4,2290,2289.3,2289.2,2172.3,2171.8,2171.9,11642.2,11647.2,40.68,31.42,0.8
32.4,13865.1,13860.9,1242.2,1241.9,1242.2,11034.4,11100.5,11136.8,3355.7,3355.3,3355.4,6349.6,6350.7,6351.9,21948.5,21949.9,11900,11896.3,5689.3,5689.1,5689.3,1141.5,1141.5,1141.6,4208.3,4207.5,4207.1,3594.4,3593.7,3594.3,14741.9,14746,60948.4,60905.7,101262.7,101119.9,100950,1609.5,1609,1609.8,6948.8,6948.5,6949.1,8039.1,8039.5,8042.5,27539.2,27506.5,14770.6,14767.9,2749.6,2748.9,2749.2,5217.7,5217.5,5218.7,2290.4,2289.6,2289.5,2172.3,2172,2172,11638.4,11636.7,40.669998,31.469999,0.8
34.2,13864.3,13863,1242.3,1242,1242.4,11036.8,11106.5,11140.1,3355.6,3355,3355.2,6351.8,6353.1,6355.3,21944.3,21951.1,11896.8,11893.9,5690.4,5688.8,5688.9,1141.7,1141.8,1141.9,4213.4,4213,4213,3595.2,3595,3595,14754.2,14756.6,60924.1,61068.9,101374,101000.5,101183.5,1609.7,1609.1,1610,6950.4,6949,6948.8,8042.4,8044.5,8043.8,27532,27550.3,14765.7,14762.8,2749.4,2748.8,2749.3,5216.3,5216.1,5216,2290.5,2289.6,2289.8,2172.9,2172.8,2172.3,11634.3,11637.2,40.630001,31.43,0.8
36,13861.9,13862.6,1242.3,1242.1,1242.4,11040,11112.1,11147.7,3355.7,3355.1,3355.5,6354.2,6354.2,6357.2,21948.2,21954.5,11897,11899.6,5690.4,5689.5,5689.2,1141.9,1141.9,1142,4216.2,4215.2,4214.8,3595.7,3595.4,3595.8,14748.2,14745.4,60983.7,60986.2,101180.1,101132.8,101351.6,1609.7,1609.3,1610.2,6951.9,6951.2,6951.3,8045.6,8048.4,8046.8,27542.8,27542.5,14767,14767.9,2750.2,2749.8,2749.9,5217.2,5218,5216.8,2290.5,2289.9,2289.6,2172.5,2172.2,2172.5,11639.1,11635.9,40.66,31.43,0.8
37.8,13862.9,13859.9,1242.2,1242,1242.3,11045.4,11112.6,11147.8,3355.8,3355.2,3355.7,6357.1,6358,6359.1,21953.1,21954,11901.4,11901.2,5690.2,5690.1,5691.2,1141.8,1142,1142.1,4217.3,4216.5,4216.5,3595.7,3595.3,3596,14747.3,14749.9,60969,60907.5,101257.6,101312.8,101284.3,1610,1609.3,1610.4,6950.7,6952.3,6954.1,8043.2,8046.1,8046.3,27528.6,27556.2,14769.1,14769.5,2749.9,2750,2750.4,5216.4,5217.1,5217.4,2290.4,2289.7,2289.7,2172.8,2172.2,2172.1,11641.5,11638.5,40.669998,31.42,0.8
39.6,13860.7,13858.5,1242.4,1242.1,1242.5,11050.4,11118.9,11158.7,3356.1,3355.7,3355.6,6359.5,6359.1,6360.4,21940.2,21954.3,11899.5,11902.5,5690,5689.2,5689.5,1141.9,1142,1142.2,4218.1,4218.3,4218.3,3596.3,3596.4,3596.4,14745.9,14748,60947.8,60983.7,101496.9,101294.6,101463.1,1610.3,1609.7,1610.5,6954.8,6954.6,6955.9,8050.7,8052.2,8052.1,27529.8,27543.5,14767.4,14767.7,2750.9,2750,2750.3,5217.4,5216.4,5217.3,2290.4,2289.6,2289.1,2173.2,2172.7,2172.6,11639.5,11642.5,40.630001,31.43,0.8
41.4,13864.9,13861.9,1242.5,1242.2,1242.6,11053.7,11122.1,11163.7,3356.1,3355.3,3355.8,6360,6361.8,6361.9,21948.8,21946.4,11900.6,11902.8,5690.2,5689.3,5690,1142.2,1142.2,1142.4,4220.6,4218.7,4219.9,3597,3596.8,3596.8,14748.2,14744.3,60933.7,60995.9,101082.9,101284.3,101476.9,1610.5,1610.1,1610.7,6954.4,6954.4,6954.8,8053.1,8053.1,8056,27549,27553.1,14770.7,14776.6,2751.1,2750.7,2751.2,5216.5,5216.7,5215.7,2290.4,2289.8,2289.8,2173,2172.6,2172.5,11639.7,11641.5,40.630001,31.450001,0.8
43.2,13861.8,13864.3,1242.4,1242.1,1242.5,11053,11119.4,11156.8,3356,3355.3,3355.5,6362,6363,6363.7,21942.7,21957.4,11903.4,11914.2,5690.2,5689.6,5690.2,1142.1,1142.3,1142.3,4224.5,4224,4224.4,3597.6,3597,3596.9,14750.4,14748.7,60884.8,60933.1,101072.6,100933.7,101374,1610.5,1610,1610.9,6955.3,6955.3,6956.3,8056.7,8053.8,8056.2,27549.9,27552.8,14780.6,14774.8,2750.7,2749.9,2750.5,5217.8,5217.5,5218.1,2290.8,2289.8,2289.9,2173.1,2172.5,2172.5,11638.8,11639.1,40.610001,31.42,0.8
45,13861.1,13860.9,1242.4,1242.1,1242.5,11060.2,11127.3,11162.4,3355.6,3355.8,3356,6364.8,6364.6,6365.6,21944.9,21948.7,11897.5,11900.9,5689.7,5689.7,5689.5,1142.1,1142.2,1142.3,4227.1,4227.4,4225.8,3598,3597.5,3597.7,14746.2,14750.7,60988.8,60950.3,101647.8,101335.2,101301.5,1610.7,1610.2,1610.9,6956.1,6956.1,6956.7,8057.6,8060,8062.1,27542.2,27539.7,14771,14767.4,2751.4,2751.1,2751.5,5218,5218.4,5218.9,2291.1,2290.3,2289.8,2173.7,2173.2,2173.5,11638.1,11639,40.57,31.42,0.8
46.8,13861,13863,1242.4,1242.2,1242.5,11062.4,11130.9,11167.5,3356.3,3355.9,3356.2,6363.5,6365.8,6366.1,21934.1,21936.5,11900.3,11900.4,5690,5689.6,5690.1,1142.4,1142.5,1142.6,4229.6,4229,4228.5,3598.5,3597.9,3598.6,14748.5,14748.8,61049.2,60939.7,101035.7,101519.4,101409.5,1610.5,1610,1610.9,6955.4,6956.6,6956.3,8060,8059.7,8061.8,27541.2,27540,14765.2,14773.2,2750.6,2750.9,2751.2,5217.9,5216.9,5217.6,2290.7,2289.7,2290,2173.5,2173.4,2173.8,11633.8,11634.6,40.630001,31.42,0.8
48.6,13865.3,13863.9,1242.6,1242.2,1242.6,11066.2,11131.5,11169.3,3356.3,3356,3356,6365.5,6366.5,6366.9,21945.7,21951.2,11905.1,11900.8,5689.3,5689.4,5688.9,1142.6,1142.6,1142.7,4231.4,4231.5,4232,3598.5,3598.3,3598.9,14748.6,14752.8,61005.6,61016.3,101234.3,101330,101505.5,1611.1,1610.4,1611.2,6958.2,6958,6958.9,8060.6,8061.8,8063.4,27537.2,27544.4,14769.9,14767.4,2751.5,2751.1,2751.4,5216.7,5216.5,5217.3,2290.4,2289.7,2289.5,2174,2173.1,2173.3,11641,11647.4,40.610001,31.42,0.8
50.4,13862,13858.2,1242.5,1242.3,1242.6,11063.7,11133.6,11169.5,3356.6,3356.3,3356.4,6366,6369.1,6368.4,21945.3,21952.3,11900.5,11900.7,5689.6,5689.3,5689.2,1142.5,1142.6,1142.6,4235,4234.6,4234.2,3599.5,3598.9,3599.2,14745.9,14748,60975.3,60995.3,101299.8,101340.4,101411.2,1610.9,1610.3,1611.1,6956.8,6956.8,6957.5,8061.7,8061.2,8060,27544.3,27539.3,14773.7,14778.5,2751.8,2751.4,2751.5,5217.6,5216.9,5216.5,2290.6,2289.9,2289.5,2174.1,2173.7,2173.9,11631.2,11637.1,40.610001,31.450001,0.8
52.2,13860.1,13862.7,1242.5,1242.3,1242.7,11070.9,11138.3,11173,3356.5,3355.7,3356.3,6367.9,6367.1,6370.1,21933.3,21939,11896.4,11895.6,5689.6,5690.2,5689.2,1142.7,1142.8,1142.9,4236.4,4235.7,4235.1,3600.1,3599.6,3600,14744.9,14746.3,60873.8,60914.7,101284.3,101129.3,101238.6,1611.3,1610.7,1611.5,6960,6958.9,6957.3,8067.4,8067.3,8067,27537.2,27546,14769.8,14761,2752.1,2751.6,2751.8,5217.4,5216.8,5217.4,2290.6,2289.7,2289.8,2173.8,2173.6,2173.7,11631.1,11638.4,40.610001,31.43,0.8
54,13863.6,13858.8,1242.6,1242.3,1242.7,11070.1,11135.9,11173.4,3356.4,3356,3356.1,6369.1,6368.8,6370.4,21950.1,21940.7,11899.7,11898.2,5689.5,5688.9,5689.1,1142.6,1142.7,1142.9,4237.7,4237.5,4237,3600.5,3600.3,3600.7,14753,14755.6,60992.8,60867.3,101195.6,101275.7,101094.1,1611.4,1610.9,1611.6,6959.4,6959.9,6960.8,8066.3,8070.5,8069,27543.5,27541.2,14765.8,14766.7,2751.6,2751.4,2751.9,5216.7,5217.1,5217.4,2291,2290.2,2290.3,2174.2,2173.6,2173.8,11641.1,11640.4,40.610001,31.42,0.8
55.8,13861.7,13856.5,1242.7,1242.4,1242.8,11070.1,11139.8,11176,3356.7,3356,3356.2,6371.9,6372,6372.4,21946.7,21947.4,11892.2,11897.5,5689,5688.6,5689.1,1142.9,1142.9,1143.1,4239.3,4238.6,4238.5,3600.6,3599.9,3600.2,14745.3,14748.5,60994.1,60864.2,101089.8,101284.3,101188.7,1611.2,1610.9,1611.7,6961.7,6960.1,6960.2,8070.3,8069.8,8070.7,27544.2,27539.2,14771.5,14768,2751.8,2751.5,2751.6,5216.4,5216.2,5216.7,2290.4,2289.4,2289.4,2174.2,2173.6,2173.7,11638.4,11641,40.610001,31.450001,0.8
57.6,13867,13863,1242.7,1242.5,1242.9,11073.1,11140.7,11176.1,3356.4,3356,3356.5,6370.7,6371.8,6373.4,21960.9,21963.7,11900.8,11899,5690.6,5689.8,5689.2,1142.9,1143,1143,4241.2,4240.7,4239.7,3600.8,3600.6,3600.9,14749.4,14753,60989.4,61011.3,101476.9,101521.1,101453.6,1611.7,1611.1,1611.8,6959,6960.2,6959.9,8070.8,8072.1,8073.6,27552,27547.6,14764.1,14770.3,2752.2,2751.7,2751.8,5217.2,5217.8,5217.1,2290.9,2289.7,2289.6,2174,2173.7,2174.2,11635.9,11642.7,40.59,31.43,0.8
59.4,13863.1,13860.3,1242.8,1242.6,1242.9,11076.6,11146.9,11182.9,3356.5,3356.4,3356.6,6371.5,6372.6,6374.9,21937.6,21939.5,11897.6,11898.2,5690.3,5689,5689.4,1143,1142.9,1143.1,4243.9,4243.7,4242.5,3601.3,3601.7,3601.5,14754.8,14758.7,60892.9,60879.5,101379.2,101185.2,101375.8,1611.7,1611.2,1611.9,6960.4,6962,6961.3,8074,8074.6,8076.2,27543.5,27555.6,14772.8,14770.5,2752.7,2752.2,2752.5,5217.5,5217.3,5217.2,2290.6,2289.9,2289.7,2174.7,2174.1,2174.1,11641,11639.8,40.599998,31.450001,0.8
61.2,13861.3,13861.9,1242.8,1242.6,1243,11069,11148.4,11183.3,3357.2,3356.4,3356.8,6374.3,6373.6,6375.4,21950.9,21960.9,11894,11896.1,5689.7,5689.6,5689,1143.3,1143.3,1143.4,4245.7,4244.9,4244,3602.6,3602.3,3602.4,14743.9,14747.8,61000.9,60990,101476.9,101498.6,101468.3,1611.9,1611.4,1612.2,6962.9,6962,6961.9,8075.6,8075.6,8080.2,27545.7,27560.7,14774.8,14782.8,2752.4,2752.2,2752.3,5217.1,5217.6,5217.1,2291,2290.2,2289.9,2174.5,2174.3,2174.1,11637,11640.6,40.599998,31.450001,0.8
63,13860.4,13859.9,1243,1242.7,1242.9,11081.4,11149.9,11184.8,3356.4,3356.4,3356.6,6376.3,6376.5,6377.8,21954.7,21914,11904.7,11904.8,5691.8,5689.7,5689.8,1143.3,1143.2,1143.4,4247.5,4245.8,4246.7,3602.5,3602.2,3602,14748.1,14748.6,60890.4,60936.2,101424.2,101483.9,101581.8,1612,1611.6,1612.2,6963.9,6964.3,6964.2,8078.8,8077.5,8080.9,27537.6,27539.7,14769.5,14772.5,2753.1,2753.2,2753.5,5216.6,5217.9,5217.2,2291,2290.1,2289.8,2174.5,2174.4,2174.4,11637.7,11643.8,40.59,31.43,0.8
64.8,13857.7,13860.4,1242.9,1242.7,1243,11085.7,11154.2,11187.8,3356.8,3356.2,3356.8,6377,6379.6,6379.7,21954.9,21960.8,11901.2,11900.3,5689.5,5689.2,5690.2,1143.4,1143.4,1143.4,4249.4,4247.9,4248.2,3603.4,3603.4,3603.3,14740.6,14741.7,60930.6,60971.5,101468.3,101455.3,101441.5,1612.1,1611.7,1612.3,6965.1,6964.6,6964.5,8079.4,8079.4,8083.1,27537.7,27524.6,14760.7,14763.3,2752.4,2752.3,2752.7,5217.9,5218.2,5218.1,2291.2,2290.1,2290.2,2174.8,2174.4,2174.5,11636.2,11636.9,40.610001,31.43,0.8
66.6,13862.3,13859.8,1242.9,1242.7,1243,11086,11151.1,11189.3,3356.5,3356.1,3356.6,6380.1,6380.7,6381.5,21948.9,21954.2,11900.3,11902.3,5689.5,5689.7,5689.4,1143.4,1143.4,1143.6,4252,4252.1,4252.3,3604.1,3603.4,3604.1,14749.4,14749.3,60908.1,61027.2,101692.1,101448.4,101431.1,1612.2,1611.7,1612.3,6965.2,6964.7,6965.3,8083.9,8082,8083.9,27537.2,27529.4,14771.1,14767.7,2753.5,2752.7,2752.8,5218,5218.1,5218,2291,2290.3,2290.1,2174.8,2174.5,2174.6,11639.1,11640.7,40.59,31.450001,0.8
