Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48,Ch49,Ch50,Ch51,Ch52,Ch53,Ch54,Ch55,Ch56,Ch57,Ch58,Ch59,Ch60,Ch61,Ch62,Ch63,Ch64,Ch65,Ch66,Sample_Name
19.8,13762.5,13762.8,1233,1232.7,1233.1,10622.9,10687.2,10720.6,3320.8,3320.6,3321,6203.9,6204.7,6205.3,21831.8,21841.9,11746.4,11741.3,5625.8,5625.9,5625.4,1141.9,1141.9,1142,4124.1,4123.3,4123.1,3606.7,3606.2,3606.6,14675.6,14677.9,60382.3,60495.7,100715,100848.2,100830.2,1622.7,1622.3,1623,6887.9,6888,6887.3,7868.9,7868.2,7868.3,27360.4,27368.3,14662.1,14661.6,2718.1,2718.1,2718.6,5177.6,5178.2,5178.1,2276.1,2275.1,2275.1,2162.8,2162.2,2162.5,11555.7,11558.4,40.200001,31.530001,0.9
21.6,13761.2,13758.9,1232.9,1232.7,1233,10622.1,10686.5,10722.2,3320.8,3320.2,3320.6,6206.5,6207.4,6208.3,21832,21825.4,11743.4,11742,5627.2,5626.1,5626.3,1142.1,1142.2,1142.3,4125.5,4124.6,4124.8,3607,3606.3,3606.6,14675.2,14678.3,60396.1,60486.1,100868.7,100958.5,100621.3,1622.8,1622.1,1622.8,6890.2,6889.2,6887.5,7872.9,7875.2,7874.9,27352.7,27376,14662.9,14667.3,2718.1,2717.7,2718.2,5176.7,5176.7,5176.4,2275.7,2274.9,2274.9,2162.7,2162.4,2162.5,11563.8,11564.6,40.23,31.530001,0.9
23.4,13760.5,13760.4,1233,1232.7,1233,10626.4,10690.6,10726.1,3320.9,3320.4,3320.7,6208.2,6209.2,6210.7,21837.8,21830.6,11732.9,11738.2,5626.1,5625.2,5625.1,1142.2,1142.3,1142.4,4127.3,4126,4125.8,3607.2,3606.9,3607.6,14680.8,14685.5,60418.2,60509.5,100589.8,100480.2,100591.5,1622.9,1622.3,1623,6889.4,6889.8,6889.9,7876,7877.2,7877.3,27370.3,27356.7,14656.3,14654.1,2718.5,2718.2,2718.6,5177.5,5178.1,5178.1,2276.1,2275.3,2275.2,2162.9,2162.6,2162.2,11559,11560.9,40.23,31.530001,0.9
25.2,13758.7,13755.4,1233,1232.7,1233.1,10631,10692.7,10727.6,3320.8,3320.5,3320.6,6210,6210.2,6211.2,21839.9,21832.2,11742.8,11740.1,5626.7,5625.5,5626.9,1142.2,1142.2,1142.3,4127.8,4128.2,4127.4,3607.1,3606.7,3607.3,14676.5,14681,60421.9,60473.5,100769.6,100848.2,100634.9,1622.9,1622.3,1623.1,6889.2,6891,6891.1,7877.5,7877.9,7877.3,27390.8,27397.3,14658.6,14652.6,2718.6,2718.1,2718.5,5177.7,5177.8,5177.8,2275.8,2275.2,2275.1,2162.9,2162.5,2162.4,11555,11559.3,40.16,31.52,0.9
27,13761.6,13759.2,1233,1232.7,1233,10630.6,10693.8,10730.5,3320.7,3320.6,3321,6212.5,6213.1,6214.9,21838.4,21832.8,11736.3,11739.6,5626.8,5625.9,5626.5,1142.2,1142.2,1142.3,4128.8,4127.2,4126.7,3607.4,3607.1,3607.2,14677.4,14677,60431.4,60425.3,100764.4,100950,100806.3,1623,1622.6,1623,6890.9,6890.5,6891.4,7876.8,7878.1,7882,27380.1,27392,14662.6,14659.9,2718.8,2718.6,2719,5176.5,5176,5175.9,2276.3,2275.1,2275.4,2163.4,2163.2,2162.8,11562.6,11563.7,40.200001,31.530001,0.9
28.8,13758.1,13755.2,1232.9,1232.8,1233.2,10634.7,10694.9,10733.8,3321.5,3321.6,3320.8,6213.3,6213.5,6215.7,21832,21834.8,11743.4,11749.1,5626.2,5625.8,5625.4,1142.2,1142.3,1142.4,4127.8,4127.4,4127.8,3608,3607.7,3607.7,14673.8,14680.6,60480.6,60429,100736.3,100686.8,100691.1,1623.1,1622.5,1623.3,6890.8,6892,6892.2,7883.3,7882.5,7882.8,27371.4,27366.6,14657.9,14655.8,2719.4,2719.1,2719.7,5174.8,5175.5,5177.2,2275.9,2275.5,2275.4,2163.5,2162.7,2162.8,11565.9,11563.4,40.150002,31.530001,0.9
30.6,13755.3,13757.2,1233.1,1232.9,1233.1,10636.3,10699.6,10733,3321.4,3320.7,3321.1,6215.1,6216.8,6217.3,21829.6,21830.3,11738.6,11742.4,5625.1,5625.1,5624.1,1142.3,1142.4,1142.5,4131.9,4130.6,4130.6,3607.5,3607.1,3607.2,14676.2,14681.8,60324.7,60474.8,100725.2,100962,100893.5,1623,1622.5,1623.4,6892.1,6891.6,6891.5,7881.4,7881.2,7882.5,27362.1,27358.6,14658.6,14653.5,2719.9,2719.1,2719,5176.4,5176.6,5176.9,2276,2275.5,2275,2162.9,2162.4,2162.6,11564.1,11559.7,40.23,31.530001,0.9
32.4,13755.6,13755,1233.2,1233,1233.3,10639.9,10701.7,10736.4,3321.1,3320.6,3320.8,6216.5,6216.5,6218.7,21818.5,21831.3,11741.7,11743.6,5625.6,5625.6,5625.3,1142.2,1142.2,1142.2,4133,4131.6,4130.5,3607.8,3607.4,3607.6,14676.9,14682.1,60551.8,60476.9,100628.1,100811.4,100818.2,1623.1,1622.7,1623.4,6889.7,6892.2,6890.1,7883.3,7879.5,7882.6,27382.7,27383.2,14654.5,14650.4,2719.3,2719.2,2719.4,5176.5,5177.5,5177.4,2276.2,2275.3,2275.3,2163.1,2162.6,2162.8,11561.4,11559.7,40.200001,31.530001,0.9
34.2,13759.3,13758.5,1233.2,1232.9,1233.2,10640.6,10702.9,10736.8,3321.3,3320.8,3321,6217,6219.4,6220.1,21818.5,21829.1,11740.3,11743.3,5626.5,5625.5,5625.4,1142.2,1142.3,1142.4,4134.4,4133.9,4132.8,3608.2,3608.2,3608,14679.6,14677.8,60421.3,60406.9,100648.5,100725.2,100686.8,1623.2,1622.5,1623.2,6891.7,6892.4,6891.3,7884.7,7884.9,7884.9,27365.5,27369.6,14652.3,14655.1,2720,2719.7,2719.5,5176.4,5177,5177.9,2275.9,2275,2275.2,2163.3,2162.6,2162.7,11560.4,11560.2,40.240002,31.52,0.9
36,13761.6,13763,1233.3,1233,1233.3,10646.7,10708,10741.3,3320.9,3320.8,3321.1,6219.3,6219.6,6221.6,21833.5,21827.5,11741.4,11744.2,5626.3,5625.8,5626.1,1142.1,1142.3,1142.4,4134.9,4133.6,4133.2,3607.8,3607.4,3607.5,14680.5,14678.7,60483.1,60509.5,100977.4,100950,100786.6,1623.1,1622.4,1623.3,6893.1,6891.4,6892.3,7885.7,7884.7,7887.4,27358.9,27379.9,14662.7,14662.1,2720.4,2719.6,2719.5,5176.5,5176.7,5176.6,2275.9,2275,2275,2163.2,2163,2162.8,11556.7,11562.4,40.189999,31.530001,0.9
37.8,13754.2,13755.2,1233.2,1233,1233.3,10646.3,10710.3,10745.4,3321.2,3320.9,3321.4,6221.3,6221.6,6222.8,21820.1,21830.3,11739,11736.7,5625.5,5625.4,5625.9,1142.3,1142.4,1142.5,4136,4134.1,4133.8,3608.3,3608,3608.3,14677.6,14677.2,60391.2,60356.6,100748.2,100659.6,100802.9,1623.3,1622.8,1623.8,6892.9,6893.6,6893.2,7887.4,7887.9,7890.2,27377,27362.3,14652.9,14648.9,2719.8,2719.3,2719.5,5177,5177.4,5177.8,2276.2,2275.4,2275.3,2163,2162.9,2162.4,11557.1,11562.4,40.200001,31.52,0.9
39.6,13753.8,13752,1233.3,1233.1,1233.4,10652.5,10714.9,10748.7,3321.3,3320.3,3320.8,6222.6,6221.4,6222.9,21826.2,21839.8,11738.8,11744.8,5626.6,5625.7,5626.3,1142.4,1142.4,1142.5,4136.6,4136.1,4134.9,3609.1,3608.5,3608.3,14681.2,14687,60484.9,60448.3,100839.6,100669.8,101079.5,1622.7,1622.4,1623.3,6892.6,6892.3,6892.4,7888.3,7891,7891,27379.7,27361.2,14651,14652.2,2719.5,2719.1,2719.5,5178,5176.9,5177.2,2276,2275.2,2275.2,2163.1,2162.7,2162.8,11558,11557.8,40.189999,31.549999,0.9
41.4,13754.8,13752.7,1233.3,1233,1233.3,10649.8,10715.4,10749.2,3321.5,3320.5,3320.9,6224.3,6224.8,6226.2,21841.6,21849.4,11746,11742.1,5626.4,5624.8,5625.5,1142.5,1142.6,1142.6,4137.2,4136.8,4136.5,3608.6,3608.3,3608.4,14677,14676.9,60350.5,60451.7,101070.9,101025.4,100704.8,1622.9,1622.4,1623.2,6893.4,6893,6894.3,7889.7,7887.9,7888.8,27370.7,27352.2,14653.8,14655,2720.3,2719.7,2720.2,5177.3,5176.8,5176.7,2276.3,2275.2,2275.2,2163,2162.6,2162.5,11554.4,11558.8,40.18,31.549999,0.9
43.2,13754.6,13749.2,1233,1232.8,1233.2,10652.2,10715.9,10749.9,3321.3,3320.3,3321.1,6224.1,6225.3,6226.3,21840.5,21845.9,11742.3,11740.9,5625.9,5626.2,5626.4,1142.6,1142.7,1142.7,4138.9,4138.4,4137.2,3608.3,3607.9,3608.2,14682.6,14688.6,60423.4,60463.7,101062.3,100955.1,101102.7,1623.2,1622.7,1623.4,6892.7,6894,6894.7,7889.8,7891.2,7889.5,27367.8,27365.4,14654.2,14652.2,2720.3,2719.9,2719.9,5176.5,5176.9,5176.9,2275.7,2275,2274.9,2163.3,2162.9,2162.7,11551.6,11557.7,40.189999,31.549999,0.9
45,13759.7,13757.7,1233.3,1233,1233.3,10651.4,10717.4,10752,3321.1,3321.2,3321.4,6225.5,6226,6226.7,21829.2,21826.6,11736.9,11733.6,5627.5,5623.7,5626.3,1142.5,1142.7,1142.6,4140,4138.6,4137.7,3608.6,3608.8,3609,14682.8,14685.3,60391.2,60466.8,100711.6,100656.2,100721.8,1623.1,1622.5,1623.3,6894.6,6892.6,6893.8,7893.6,7890.6,7895.2,27359.7,27349,14649.2,14654.1,2720,2719.7,2719.4,5176.4,5177.3,5177.2,2276.1,2275.1,2275,2163.6,2163.1,2163.1,11555.1,11557.1,40.189999,31.530001,0.9
46.8,13757,13756.5,1233.3,1233,1233.5,10654,10717.7,10751.9,3321.1,3321,3321,6227.4,6228.1,6229,21838.5,21853,11745.9,11741,5627.3,5625.5,5625.5,1142.4,1142.6,1142.6,4141.1,4139.3,4138.6,3608.9,3608.9,3608.1,14680.8,14682.3,60536,60376.8,100849.9,100953.4,100818.2,1623.2,1622.7,1623.6,6896.3,6894.3,6893.3,7890.9,7891.5,7893.3,27365.7,27378.6,14656.4,14657.9,2720.5,2719.9,2719.9,5174.3,5174.8,5174.9,2276.4,2275.4,2275.3,2163.8,2163.3,2163.2,11551.5,11557.2,40.18,31.549999,0.9
48.6,13751.2,13747.6,1233.3,1233.1,1233.3,10656.4,10722.7,10754.7,3321,3320.8,3321.1,6226.4,6228.7,6229.6,21833.1,21843.3,11745.6,11741.5,5626.3,5625.4,5625.7,1142.4,1142.5,1142.6,4142.3,4142.1,4141.3,3609.6,3609.1,3609.3,14685.1,14683.9,60373.7,60302.1,100855,100972.3,100902,1623.2,1622.9,1623.4,6893.8,6893,6897.5,7891.4,7888,7893.4,27377,27379.1,14658.3,14658.9,2721,2720.8,2720.8,5175,5175.5,5175.7,2276.2,2275.2,2275.3,2163.6,2162.9,2163.4,11559.3,11560.1,40.200001,31.530001,0.9
50.4,13752.5,13746.7,1233.3,1233,1233.3,10657.8,10722,10756.6,3321.4,3320.8,3321.3,6229.2,6228.9,6230.3,21827.7,21827,11741.8,11737.9,5626,5625.1,5625.7,1142.5,1142.5,1142.5,4144.2,4143.2,4141.8,3609.5,3608.9,3609.7,14678.8,14690.6,60435.1,60396.1,100844.7,100839.6,100751.6,1623.2,1622.8,1623.5,6894.7,6894.7,6896,7897.3,7896.7,7896.3,27349.1,27363.7,14650.1,14636.5,2721.7,2720.7,2721,5175.1,5175.7,5175.8,2275.9,2275,2274.9,2163.5,2163.1,2163.3,11555.5,11554.7,40.169998,31.530001,0.9
52.2,13751.8,13758.2,1233.3,1233,1233.4,10658.4,10720.5,10753,3321.4,3320.8,3321.1,6230.2,6231.9,6233,21838.3,21837.9,11740.1,11741.1,5625.5,5625.4,5625.1,1142.5,1142.5,1142.6,4145.1,4143.7,4142.8,3609.4,3609,3609.6,14678.5,14683.5,60375,60437.3,101000.5,101012.6,100963.7,1623.3,1622.7,1623.4,6893.2,6893.4,6893.5,7896.4,7894.7,7895.9,27388,27380.5,14648.8,14649.6,2721.4,2720.9,2721,5175.7,5176.1,5176,2275.9,2275.2,2275.4,2163.5,2163.4,2163.3,11562,11554.7,40.220001,31.530001,0.9
54,13755.6,13755.1,1233.4,1233.2,1233.4,10658.3,10721.6,10756.5,3321.7,3321.1,3321.2,6232.2,6234.3,6234.5,21833.2,21840.4,11740.5,11740.6,5625.2,5625.5,5625.1,1142.4,1142.5,1142.7,4146.1,4144.4,4142.7,3609.5,3608.8,3609.3,14677.1,14681.8,60492.6,60423.4,101057.2,100779.8,100909.7,1623.1,1622.7,1623.6,6894.1,6893.1,6894.9,7895.4,7892.8,7893.7,27386,27372.8,14656.6,14658.7,2722.1,2721.6,2721.8,5174.9,5175.9,5176.8,2275.9,2275.2,2275.1,2164.1,2163.5,2163.8,11554.3,11557.3,40.150002,31.549999,0.9
55.8,13746.2,13751.2,1233.4,1233.1,1233.3,10661.2,10723.2,10755.5,3321.2,3320.8,3321,6233.5,6234.1,6236.9,21827.7,21829.9,11735.1,11737.4,5626.7,5626.1,5626.2,1142.6,1142.7,1142.7,4143.2,4143.7,4142.7,3609.2,3609.2,3609.4,14681.8,14682.9,60484.9,60427.1,101134.5,101028.9,100766.1,1623.2,1622.8,1623.5,6895.7,6894.9,6896,7897.1,7896.9,7898.7,27363.5,27367.3,14650.5,14652.3,2721.7,2721.6,2721.4,5175.9,5176.8,5176.2,2275.5,2274.7,2274.7,2163.9,2163.6,2163.6,11559.3,11559.3,40.23,31.52,0.9
57.6,13753.9,13752.2,1233.2,1233.1,1233.4,10660.4,10724,10760.5,3321.4,3321,3321.2,6231.3,6231.4,6233.4,21828.5,21836.6,11734.9,11734.8,5627.7,5626.7,5626.5,1142.7,1142.8,1142.7,4144.9,4144.2,4144.8,3609.6,3609,3609.4,14687.2,14686.5,60434.5,60420.7,100769.6,100841.3,100713.3,1623,1622.8,1623.4,6896.1,6895.5,6894.6,7890.5,7895.1,7894.5,27348.7,27367.3,14652.9,14654.1,2722.3,2721.9,2722.4,5175.7,5175.5,5175.4,2275.8,2275,2274.9,2164.3,2163.6,2163.7,11554.3,11561,40.189999,31.549999,0.9
59.4,13753.8,13755.2,1233.3,1233,1233.4,10660.2,10722.8,10760.5,3321.2,3321.7,3321,6233.6,6234.3,6236.4,21839.1,21832.6,11740,11735.1,5626.1,5626.2,5625.5,1142.6,1142.6,1142.7,4146,4144.8,4145.4,3609.5,3609.5,3609.7,14679.4,14683.3,60388.2,60402.6,100633.2,100709.9,100734.6,1623.2,1622.6,1623.4,6895,6894.6,6896.1,7896.8,7896.6,7897.1,27362,27359.8,14654.8,14654.5,2722.3,2722,2722.1,5176.6,5175.8,5175.8,2276.1,2275,2275,2164,2163.8,2163.8,11555.5,11556,40.220001,31.559999,0.9
61.2,13750.3,13752.1,1233.4,1233.1,1233.3,10662.9,10726.2,10759.3,3321.1,3320.9,3321.3,6235.5,6234.7,6236.5,21829.5,21836.9,11737.4,11737.6,5626,5628.3,5625.7,1142.7,1142.7,1142.8,4147.4,4146.2,4145,3610.2,3609.4,3609.7,14678.9,14682.2,60424.7,60489.5,100930.3,100972.3,101012.6,1623.3,1622.7,1623.3,6895.7,6895.7,6895.3,7898,7897.2,7898.6,27370.7,27368.3,14647.3,14653.2,2721.9,2721.5,2721.7,5175.6,5176.2,5176.2,2275.9,2275.2,2275,2164.5,2164.2,2164.3,11551.8,11550.1,40.23,31.549999,0.9
63,13752.2,13753.5,1233.5,1233.2,1233.5,10663.3,10725,10759.1,3321.2,3320.7,3321.1,6234.6,6236.5,6238.4,21829.6,21845.3,11737,11736,5625.3,5624.9,5624.5,1142.8,1142.9,1142.8,4147.7,4147.2,4146.5,3609.4,3609.5,3610.9,14681.9,14681.8,60403.2,60409.6,101012.6,100858.4,100985.1,1623.2,1622.8,1623.5,6895.6,6895.5,6896.2,7900.1,7898.3,7899.8,27365.2,27372.4,14656.3,14653.6,2722.1,2721.5,2722,5175.8,5175.8,5175.7,2276,2275.2,2274.6,2163.8,2163.7,2163.7,11546.2,11554.5,40.200001,31.549999,0.9
64.8,13755.1,13753.9,1233.3,1233.2,1233.5,10664.4,10728.6,10763.7,3321.4,3321,3321.4,6236.8,6238.1,6239.4,21824.8,21816.9,11738.9,11736.6,5625.5,5625.8,5625.5,1142.7,1142.8,1142.8,4148.2,4147.7,4147.1,3610.1,3609.6,3609.6,14680.1,14685.6,60306.1,60415.8,100956.8,100955.1,100837.9,1623.2,1622.6,1623.7,6894.5,6894.8,6896.2,7897.1,7896.1,7900.8,27371.9,27358.2,14657.6,14652.3,2722.5,2722.4,2722.5,5174.2,5174.2,5174.9,2275.7,2275.3,2275.2,2164.5,2164.1,2164.2,11546.7,11550.2,40.209999,31.52,0.9
66.6,13751.1,13750.7,1233.4,1233.2,1233.4,10664.2,10729.1,10764.8,3321.6,3320.8,3321.3,6238.1,6238,6239.8,21821.5,21818.7,11736.8,11737.9,5626,5625.6,5626.7,1142.9,1142.9,1142.9,4149.3,4148.1,4146.4,3609.7,3609.7,3609.7,14673.8,14685,60432,60497.5,101136.2,101190.4,100853.3,1623.3,1622.7,1623.4,6896.7,6896.6,6895.6,7895.6,7897.3,7896.6,27373.6,27382.3,14658,14674.3,2722.4,2721.8,2722.2,5174.5,5175,5175.7,2275.8,2275.4,2275.4,2164.3,2164.2,2164.2,11555.9,11554.9,40.18,31.530001,0.9
68.4,13751.1,13748.6,1233.4,1233.2,1233.6,10667.8,10731.2,10766.6,3322,3321.3,3321.4,6238.3,6240.2,6241.7,21828.6,21821.2,11737.4,11740.3,5627.4,5626.7,5627.5,1142.9,1142.8,1142.9,4150.7,4149.3,4149.1,3610.5,3610,3610.2,14690.6,14687.7,60378.6,60373.1,100958.5,100888.4,100758.5,1623.4,1623,1623.7,6895.5,6897.4,6898.9,7902.3,7901,7901,27349.9,27355.7,14649.3,14646,2723,2723.1,2722.9,5175.2,5175.5,5175.8,2276.2,2275.3,2275.1,2164.8,2164,2164,11556.6,11552.5,40.220001,31.549999,0.9
70.2,13754,13753.2,1233.5,1233.2,1233.5,10671.8,10735.2,10769,3321.5,3320.9,3321.3,6240.8,6241.1,6243.7,21824,21827,11735.6,11736.3,5626.1,5625.4,5625.8,1142.7,1142.8,1142.8,4152,4150.6,4150.2,3610.7,3610.1,3610.2,14679.5,14680.1,60386.9,60346.8,101002.3,100890.1,101076.1,1623.2,1622.7,1623.5,6897.5,6898.1,6897.5,7899.3,7899.8,7903.1,27366.1,27373.3,14661.4,14657.2,2722.8,2722.9,2722.8,5175.6,5175.5,5176.4,2275.8,2275.1,2274.9,2164.7,2164.1,2164.2,11557.2,11553.1,40.189999,31.52,0.9
72,13751.3,13749.3,1233.5,1233.3,1233.6,10675.7,10740.7,10774.5,3321.7,3321.1,3321.2,6242,6242.7,6244.4,21816.1,21828.1,11744.4,11740.3,5626.2,5626.6,5626.4,1142.9,1142.8,1143,4152.9,4151.3,4151.5,3610.9,3610.3,3610.6,14678.5,14686.2,60349.8,60308.5,100725.2,101058.9,101009.1,1623.2,1622.9,1623.6,6898.2,6897.8,6897.6,7905,7905.8,7906,27352.8,27368.6,14662.6,14660.5,2723.3,2723.7,2724,5176,5175.8,5176.1,2276,2274.9,2274.8,2164.4,2163.9,2163.6,11554,11547.7,40.200001,31.549999,0.9
73.8,13749.8,13745.1,1233.5,1233.3,1233.6,10676,10742.6,10776.8,3321.5,3321.1,3321.5,6241.2,6243.7,6245.4,21826.1,21821.4,11738.8,11742.4,5627,5626.5,5626.7,1142.7,1142.7,1142.7,4151.9,4151,4150.6,3611.2,3610.5,3611.2,14684.3,14683.3,60393.7,60368.5,100920,100951.7,101088.1,1623.4,1622.9,1623.6,6896.9,6897.7,6897.8,7900.3,7902.4,7903.4,27361.3,27366.9,14659.2,14655.4,2722.5,2722.1,2722.8,5175,5175.2,5176,2275.4,2274.7,2274.6,2164.5,2163.9,2163.8,11555.3,11551.1,40.16,31.52,0.9
