Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48,Ch49,Ch50,Ch51,Ch52,Ch53,Ch54,Ch55,Ch56,Ch57,Ch58,Ch59,Ch60,Ch61,Ch62,Ch63,Ch64,Ch65,Ch66,Sample_Name
73.8,13556.8,13555,1198.5,1198.2,1198.6,7218.3,7181,7152,3291.3,3290.7,3291.2,4832.5,4831.7,4831.9,21540.6,21543.2,12314.1,12310.9,5871.5,5871,5871.2,1068.1,1068.2,1068.4,3230.1,3230,3230.2,2897.7,2897.4,2897.5,13638.2,13636.5,59531,59554.8,85138.2,85213.7,85166.8,1393.7,1393,1393.3,5443.3,5442.3,5443.1,5459.6,5455.2,5456.4,28666,28665.8,14613.2,14619.1,2353.7,2352.8,2352.4,4979.9,4979.6,4980,2024.7,2024.3,2024.5,1947.2,1947.4,1947.6,11255.7,11254.6,37.509998,30.77,0.1
75.6,13555.1,13553.5,1198.3,1198,1198.3,7216.8,7179.2,7151.1,3290.8,3290.4,3290.8,4832.5,4831.6,4831.7,21545.8,21546.6,12314.9,12314.4,5871,5869.9,5870.3,1067.9,1068,1068.4,3230.6,3230.8,3230.6,2897.5,2896.9,2897.7,13634.5,13636.4,59539.8,59550.2,85140.3,85150.4,85134.7,1393.5,1392.9,1393.2,5443.5,5443,5442.4,5464.8,5464.6,5464.4,28659.8,28659.5,14614.9,14615.4,2353.1,2352.3,2352.3,4979.7,4979.7,4979.6,2024.8,2024.3,2024.4,1947.2,1947,1947.2,11254,11253.5,37.580002,30.790001,0.1
77.4,13554.9,13554.1,1198.1,1197.9,1198.2,7215.6,7178.2,7149.7,3290.7,3290.3,3290.7,4831,4830.5,4830.8,21538,21539.7,12313,12313.8,5869.9,5869.6,5870.3,1068,1068.1,1068.2,3230,3230,3230.1,2897.6,2897.3,2898.3,13639,13636.5,59519.5,59532.5,85087.7,85137.5,85155.6,1393.8,1393.1,1393.4,5443.8,5442.7,5443.2,5465.6,5465.9,5464.6,28653.4,28660.4,14621.6,14611.1,2352.6,2351.9,2351.9,4979.2,4979.1,4979.2,2024.5,2024.1,2024.5,1947.2,1947.3,1947.3,11251.1,11252.3,37.52,30.76,0.1
79.2,13553.9,13553.6,1198,1197.7,1198.2,7214.3,7176.8,7148.6,3290.2,3290,3290.2,4832.1,4830.5,4832,21540.7,21539.7,12310,12310.8,5869.2,5869.3,5869.1,1067.7,1068,1068.2,3230.5,3230,3230.5,2897.1,2897,2897.1,13637.6,13637,59509.7,59529.7,85157.6,85195.4,85162.8,1393.7,1393,1393.4,5443.2,5443.2,5442.6,5465.9,5464.9,5464.8,28657.4,28659.4,14608.9,14610.1,2353.3,2352.2,2352.3,4978,4978,4978.6,2024.5,2023.8,2024.4,1947.1,1946.7,1947.1,11252.7,11250.2,37.580002,30.77,0.1
81,13554.3,13552.6,1197.8,1197.7,1198.1,7213.8,7175.2,7147.9,3290.4,3290.3,3290,4832.1,4831.8,4831.8,21535.8,21544.2,12315.9,12313.5,5868.1,5867.6,5867.7,1067.9,1068.2,1068.4,3229.9,3229.9,3229.9,2897.2,2896.7,2897.1,13636.2,13635.4,59497.2,59498.2,85098.4,85121.7,85142.6,1393.8,1392.8,1393.1,5444.4,5443.9,5443.6,5465.7,5464,5464.6,28660.1,28664,14613.2,14611.8,2353.2,2352.3,2352.7,4978.5,4978,4978.1,2024.4,2024.2,2024.1,1947.1,1947,1947.3,11251.2,11251.9,37.560001,30.77,0.1
82.8,13551.2,13550.4,1197.8,1197.6,1197.9,7212.2,7175.7,7147,3289.9,3289.4,3289.7,4830.7,4830.2,4831.4,21540.5,21543.7,12309.2,12306.4,5867.6,5867.5,5867.5,1067.7,1067.9,1068.1,3229.6,3229.6,3230.2,2897.4,2896.7,2896.9,13634.2,13634.3,59515.1,59518.8,85127.3,85163.3,85125.7,1393.7,1392.9,1393.2,5442.6,5442,5441.8,5458,5459,5458.2,28658.5,28659.6,14609.8,14611.5,2353,2352.5,2352.5,4977.1,4976.7,4976.7,2024,2023.6,2024.1,1947,1947.2,1947.1,11250.3,11254.5,37.540001,30.790001,0.1
84.6,13555.8,13553.6,1197.8,1197.5,1197.9,7211.6,7173.9,7145.6,3289.4,3289.3,3289.6,4831.9,4831.5,4831.5,21536.4,21533.4,12310.2,12310.4,5867.4,5867.3,5867,1067.6,1067.8,1067.9,3229.9,3230.1,3229.8,2896.8,2896.5,2896.8,13631.9,13632.6,59475.5,59503,85101.7,85207.8,85203,1393.5,1392.8,1393.1,5442.6,5440.9,5441.9,5458.9,5456.6,5458.3,28658.4,28654.5,14612.3,14605.2,2353.2,2352.6,2352.2,4976.2,4976.6,4976.6,2024.3,2024,2024,1947.1,1947.3,1947.6,11253,11253.9,37.549999,30.790001,0.1
86.4,13552.5,13552,1197.5,1197.4,1197.6,7209.9,7172.5,7144.4,3289,3288.6,3289.2,4831.5,4831.1,4831.6,21534.1,21540.6,12303.2,12303.9,5866.3,5866.3,5866.2,1067.6,1067.7,1068.1,3230.4,3230.6,3230.4,2896.6,2896.4,2896.5,13636.6,13634.3,59509.8,59501.8,85157,85117.4,85152.3,1393.4,1392.5,1393,5441.7,5441.2,5441.8,5457,5457.6,5457.2,28653.2,28655.4,14607.9,14605.3,2353,2353,2352.5,4976.7,4976.8,4977.2,2023.9,2023.5,2023.7,1947.2,1947.4,1947.4,11251.3,11249.3,37.580002,30.77,0.1
88.2,13554.1,13552.6,1197.5,1197.2,1197.6,7208.5,7171.3,7143.1,3288.9,3288.4,3288.8,4831.4,4830.7,4831.8,21537.6,21545.1,12305.6,12305,5865.6,5866,5865.7,1067.8,1067.8,1068,3229.8,3230.1,3230.4,2896.6,2895.9,2896.7,13633.8,13634.5,59512.1,59511.7,85182.3,85219.6,85197.7,1393.6,1392.7,1392.8,5441.2,5440.2,5441.1,5461.7,5461.1,5462.5,28659.1,28659.8,14600.5,14598.5,2352.7,2352.6,2352.5,4976.3,4976.2,4976.5,2024,2023.7,2023.8,1947,1946.9,1947.2,11251.5,11250.6,37.5,30.76,0.1
90,13550.5,13549.5,1197.4,1197.1,1197.5,7207.7,7170.5,7141.8,3288.6,3288.3,3288.5,4830.7,4830.5,4830.9,21534.9,21531.9,12308.1,12306.9,5865.5,5865.4,5865.7,1067.6,1067.8,1067.9,3229.6,3230.4,3230.6,2896.6,2895.9,2896.3,13638.5,13636.4,59508.4,59526.8,85103,85124.6,85149.4,1393.4,1392.6,1392.8,5441.1,5439.8,5440.1,5464.8,5459.1,5463.2,28659.2,28659.3,14602.3,14601.7,2353.2,2351.9,2352.3,4977,4976.1,4976.7,2024.1,2023.7,2023.8,1947.2,1947.1,1947.2,11253.4,11252.3,37.57,30.790001,0.1
91.8,13551,13550.1,1197.3,1197.1,1197.5,7207.2,7169.8,7141.4,3288.1,3288,3287.9,4831.2,4830,4831.2,21534,21538,12300.7,12299.6,5864.9,5864.8,5864.6,1067.4,1067.7,1067.9,3229.1,3229.4,3229,2896.5,2896.1,2896.1,13630.9,13631.4,59502.2,59504.8,85155.3,85197.5,85163.5,1393.2,1392.3,1392.8,5440.9,5440.1,5440.1,5463.6,5462.1,5462.4,28652.5,28656.5,14602.8,14605.7,2352.8,2352.5,2352.6,4976.2,4976.2,4976.4,2023.8,2023.4,2023.7,1946.6,1946.7,1947,11246.6,11246.7,37.540001,30.77,0.1
93.6,13551.5,13549,1197.1,1196.9,1197.3,7205.5,7167.9,7139.8,3288,3287.4,3288,4830.9,4830.5,4831.1,21535.9,21534.6,12301.4,12298.1,5864.6,5864.4,5864.7,1067.3,1067.5,1067.7,3229.3,3228.8,3228.8,2896.4,2896,2896.2,13629.2,13626.9,59476.6,59507.5,85128.6,85121.9,85133.8,1393.2,1392.4,1393,5441.1,5440.6,5441.4,5462.6,5462.5,5461.7,28652.6,28649.6,14603.1,14595.6,2352.6,2352,2351.6,4975.7,4976,4976.6,2023.7,2023.5,2023.5,1946.3,1946.2,1946.4,11247.8,11247.9,37.5,30.76,0.1
95.4,13547.5,13545.6,1197,1196.9,1197.2,7204.5,7167.3,7139.4,3287.5,3287,3287.5,4831.1,4830.8,4831.1,21534.5,21538.8,12298.7,12297.7,5863.6,5863.4,5863.6,1067.4,1067.5,1067.7,3229.1,3229.4,3229,2895.8,2895.7,2896,13628.6,13625.6,59516.3,59526.3,85147.3,85215,85157.7,1393,1392.1,1392.5,5439.9,5440.2,5439.6,5458.2,5456,5463.4,28644.8,28644.5,14604.8,14605.6,2352.5,2351.7,2351.8,4975.4,4975.9,4975.5,2023.7,2023.1,2023.5,1946.3,1946.4,1946.6,11242.7,11243.3,37.59,30.76,0.1
97.2,13548.1,13548.2,1196.9,1196.7,1197.1,7204.8,7167.3,7139,3287.4,3286.9,3286.8,4830.6,4830.3,4830.2,21537.1,21536.3,12298.7,12297.8,5863.2,5863.1,5862.8,1067.2,1067.4,1067.6,3229.2,3229,3229.3,2895.7,2895.4,2895,13628.1,13625,59509.3,59508.9,85127.8,85157.7,85185.4,1392.8,1392.1,1392.4,5441,5439.6,5440,5462.9,5463.6,5464.8,28646.4,28648.8,14602.2,14601.1,2352.2,2351,2351.1,4974.2,4974.5,4973.9,2023.6,2023.2,2023.5,1946.4,1946,1946.6,11245.1,11244.6,37.5,30.799999,0.1
99,13546.6,13545.9,1196.8,1196.5,1196.9,7203.1,7165.4,7137.7,3287,3286.6,3286.9,4830.2,4829.5,4830.3,21539.8,21535.7,12298.3,12296.6,5862.1,5862.1,5862.3,1067.4,1067.5,1067.5,3228.5,3229,3229.2,2895.9,2895.2,2895.7,13624.3,13626.1,59513.7,59544,85142.4,85107,85118.4,1393.1,1392.4,1392.5,5440.3,5439.2,5439.6,5458.8,5458.3,5458.8,28638.2,28639.7,14599.7,14601.6,2351.8,2351.6,2351.3,4974.1,4974.5,4974.5,2023.5,2023.4,2023.6,1946.4,1946.2,1946.5,11242.3,11239.8,37.549999,30.77,0.1
100.8,13547.6,13544.2,1196.7,1196.4,1196.9,7202,7164,7136.7,3286.7,3286.5,3286.8,4830.8,4829.6,4830.9,21535,21538.9,12295.3,12295.6,5861.5,5861.2,5861.3,1067.2,1067.5,1067.7,3228.6,3228.6,3228.3,2895.5,2895,2895,13620,13620.9,59548.2,59562.8,85171.8,85143.9,85114.1,1392.8,1392.1,1392.4,5439.6,5438.5,5438,5464.4,5463.7,5463.4,28642.9,28641.2,14600.3,14596.3,2352.1,2351.1,2351.3,4974,4974.5,4974.5,2023.3,2023.2,2023.2,1946,1946,1946.1,11242.9,11240.6,37.509998,30.790001,0.1
102.6,13546.9,13545.4,1196.7,1196.3,1196.7,7200.8,7163.2,7135.7,3286.5,3286,3286.2,4830.1,4830.1,4830.1,21537.2,21541.9,12292.7,12294.7,5861.3,5861.6,5861.5,1067.1,1067.1,1067.3,3226.9,3227.5,3227.5,2895.4,2894.9,2895.2,13625.4,13623.8,59521.3,59567.2,85146,85105.4,85130.8,1392.9,1392.2,1392.4,5440.1,5439.2,5438.3,5461.5,5463.4,5463.3,28643.1,28642.6,14595.2,14586.7,2351.9,2351.5,2351.5,4974.2,4973.7,4974.8,2023.3,2023,2023.4,1945.9,1945.8,1946.1,11243.4,11240.1,37.48,30.790001,0.1
104.4,13548.3,13545.3,1196.4,1196.2,1196.6,7199.1,7161.6,7133.7,3286.1,3285.7,3285.9,4829.6,4829.9,4829.9,21533.3,21535,12295.7,12291.2,5860.1,5860.1,5860.6,1067.1,1067.2,1067.5,3227.5,3228.3,3228.3,2895.2,2895.3,2895.3,13623.9,13624.3,59547.7,59569.4,85133.1,85127.9,85101.5,1392.8,1392.1,1392.1,5439.7,5438.3,5437.7,5460.1,5461.1,5462.8,28637.3,28634.3,14596.9,14593.7,2351.5,2350.6,2350.4,4973.5,4973,4973.6,2023.3,2023,2023.7,1945.9,1945.9,1946,11243.7,11242.5,37.48,30.77,0.1
106.2,13547.5,13544.4,1196.3,1196.2,1196.5,7198.3,7160.1,7133,3285.6,3285.2,3285.4,4828.8,4828.1,4829,21529.4,21523.3,12295.7,12294.4,5860.9,5860.5,5860.7,1067.1,1067.4,1067.5,3227.3,3227.5,3227.6,2895.7,2895.1,2895.5,13622.8,13623,59553,59572.1,85105.8,85107.7,85059,1392.8,1392.1,1392.2,5438.6,5437.6,5437.9,5464.9,5463.2,5457.5,28627.5,28632.8,14599.9,14598.4,2351.9,2351.3,2351,4972.4,4973,4973,2023,2022.7,2023,1945.6,1945.9,1946.2,11239.8,11239,37.509998,30.790001,0.1
108,13544.7,13540.9,1196.2,1196,1196.4,7197.3,7159.9,7131.2,3285.5,3284.9,3285.2,4829.2,4828.9,4829.4,21527.9,21531.1,12290.3,12292.5,5860,5859.2,5859.9,1067.1,1067.2,1067.4,3228.1,3228.7,3228.9,2894.8,2894.9,2895.1,13623.5,13621.5,59522.7,59527.7,85075.2,85019.1,85046.2,1392.6,1392.1,1392.3,5437.2,5436.4,5437.5,5457.2,5455.7,5459.4,28627.8,28626.8,14594.3,14594.4,2352.7,2351.7,2351.5,4972.3,4971.6,4972.9,2023.4,2023,2023.1,1945.9,1945.9,1946.3,11242.6,11241.2,37.509998,30.77,0.1
109.8,13544.8,13541.1,1196.1,1195.9,1196.3,7195.6,7158.7,7129.6,3285.1,3284.7,3285.2,4829.3,4828.7,4829.9,21535.6,21535.3,12292.6,12292,5859.6,5858.8,5859.2,1066.9,1067.1,1067.4,3228.6,3227.8,3228.6,2895,2894.6,2894.9,13622,13622.7,59542.6,59568.5,85061.5,85044.8,85027.6,1392.8,1392.1,1392.3,5437.6,5437.5,5437,5461.2,5461.2,5461.8,28631.7,28629.5,14597.5,14593.6,2352.6,2351.6,2351.5,4971.8,4972.1,4971.9,2023,2022.7,2022.9,1945.4,1945.3,1945.8,11244.8,11240.8,37.5,30.77,0.1
111.6,13543.8,13539.1,1195.9,1195.8,1196.1,7194.1,7157.2,7127.7,3284.7,3284.4,3284.6,4829.1,4829.4,4829.7,21536.5,21536.8,12292.5,12288.6,5859.5,5858.7,5858.6,1067,1067.1,1067.3,3227.9,3227.8,3227.9,2894.6,2894.6,2894.7,13620.3,13623.8,59537,59542.4,85046.6,85047.2,84952,1392.6,1392,1392.3,5437.3,5436.8,5436.9,5463.8,5460.3,5462,28627.3,28624.3,14585.6,14583.8,2352.3,2351.2,2351.6,4971.6,4971.4,4971.8,2023,2022.5,2022.8,1945.5,1945.5,1945.6,11245.8,11244.1,37.540001,30.790001,0.1
113.4,13543.4,13543.7,1196,1195.8,1196.1,7192.3,7155.3,7127.1,3284.5,3284,3284.2,4830.2,4829.5,4831.1,21529.1,21530.4,12291.7,12290.3,5858.8,5858.1,5858.6,1066.7,1067.1,1067.2,3228.6,3228.1,3229.2,2894.6,2894.1,2894.6,13618.6,13619,59558.8,59544.4,85097,85024.8,85048.5,1392.5,1392,1392.1,5436.9,5435.8,5434.9,5460.2,5460.8,5460.3,28623,28620,14595.1,14592.5,2351.9,2350.6,2350.3,4971.2,4970.7,4970.7,2022.9,2022.7,2022.8,1945.3,1945.9,1946,11241.7,11240,37.5,30.790001,0.1
115.2,13543.9,13542.5,1195.8,1195.6,1195.9,7191.4,7153.4,7126.1,3284.4,3283.7,3284.2,4831.2,4830.4,4830.9,21531.2,21532.8,12286.1,12282.8,5858.1,5857.2,5857.5,1067,1067.2,1067.4,3227.2,3228.1,3228,2894.7,2894.1,2894.6,13622.6,13622,59512.6,59507.7,84993.3,84988.2,85050.2,1392.7,1391.9,1392.3,5437.4,5436.2,5435.7,5462.5,5460.5,5462.3,28626.7,28623.7,14577.1,14574.7,2352.1,2351.6,2351.7,4970.7,4970.1,4970.8,2022.6,2022.1,2022.4,1945.2,1945.4,1945.4,11237.4,11239.2,37.48,30.77,0.1
117,13543.7,13542,1195.7,1195.6,1195.9,7191,7153.2,7124.4,3283.9,3283.7,3284,4830.3,4830.9,4831.6,21534.9,21536.3,12281.2,12283.1,5857.6,5856.7,5857.9,1067,1067.1,1067.1,3228.4,3228.6,3228.2,2894.3,2893.8,2894.2,13623.5,13622.7,59534.7,59522.5,84918.6,84945.7,85009.8,1392.5,1392,1392.4,5437.1,5435.4,5435.8,5461.1,5460.3,5461.9,28623.4,28620.8,14586.8,14571.9,2351.9,2351,2351.1,4970.6,4970.1,4970.2,2022.7,2022.4,2022.8,1945.3,1945.1,1945.4,11239.2,11238.8,37.540001,30.77,0.1
118.8,13539.8,13540.1,1195.7,1195.4,1195.9,7189.8,7151.7,7123.4,3284,3283.7,3283.7,4830.2,4830.5,4830.4,21529.3,21528.9,12282.4,12280.9,5857.1,5856.4,5857.2,1066.7,1067,1067.2,3228.6,3228.5,3228.7,2894.4,2893.8,2894.1,13622.1,13621.3,59551.7,59517.5,84963.2,85003.5,85023.8,1392.5,1391.9,1392,5436.2,5435.2,5435.4,5466.4,5464.6,5464.8,28614.1,28615.3,14584.9,14585.7,2351.7,2351.2,2351.2,4969.3,4969.2,4969.3,2022.4,2022,2022.4,1945.6,1945.6,1946,11242.4,11242.9,37.529999,30.790001,0.1
120.6,13543.3,13542.8,1195.6,1195.4,1195.7,7187.3,7149.4,7121.3,3283.3,3282.9,3283.2,4830.3,4829,4829.7,21522.7,21529.1,12283.8,12283,5855.9,5855.8,5855.8,1066.8,1066.9,1067,3228.6,3228.2,3228.9,2893.6,2893.4,2893.8,13623.7,13621.4,59529.2,59497.5,84991.8,84975.6,85002.1,1392.7,1391.9,1392.3,5435.1,5434.8,5435.7,5466.1,5464.7,5464.2,28611.8,28613,14588.3,14586.7,2351.5,2350.7,2350.5,4968.8,4969.2,4968.9,2022.5,2022.4,2022.4,1945.2,1945.2,1945.4,11243.1,11243.7,37.509998,30.790001,0.1
122.4,13542.4,13543.3,1195.3,1195.2,1195.6,7186.2,7149,7121,3282.9,3282.4,3282.8,4830.5,4830.1,4830.5,21533,21534.5,12279.3,12280,5856,5854.9,5855.3,1066.7,1067,1067.1,3229,3228.6,3229.1,2894,2893.5,2894.2,13618.2,13618.1,59535.6,59512.4,84930.9,84946,84988.8,1392.8,1391.9,1392.3,5436,5436.3,5435.6,5467.2,5466.4,5466.7,28606.5,28603.2,14583,14581.7,2352.3,2351.2,2351.6,4968.8,4968.7,4969.2,2022.2,2022.1,2022.4,1945.1,1945,1945.1,11234.6,11237.9,37.549999,30.790001,0.1
124.2,13541.7,13540.4,1195.3,1194.9,1195.4,7185.8,7147.4,7120.1,3283.2,3282.8,3282.9,4830.6,4830.1,4830.2,21533.1,21533.1,12277.6,12275.8,5855.1,5855.3,5855.1,1066.9,1067,1067.3,3229.3,3229.2,3229.3,2894.1,2893.3,2893.6,13621.2,13620.7,59507.2,59494.8,84940.3,84933.7,84943.5,1392.7,1392.1,1392.4,5437.2,5436.1,5435.9,5467.3,5467.4,5466.9,28610.4,28609.5,14586,14583,2351.9,2351.1,2350.8,4968.3,4968.3,4969.1,2022.3,2022.2,2022.5,1945.1,1944.9,1945.2,11238.5,11239.4,37.580002,30.799999,0.1
126,13545.1,13543.9,1195.2,1195,1195.4,7184.8,7147.4,7119.2,3282.4,3282,3282.6,4830,4829.4,4830.3,21534.2,21532.2,12279.6,12280.9,5854.9,5854.4,5854.6,1066.7,1067,1067.2,3229.5,3229.2,3229.3,2893.9,2893.5,2894,13617.2,13615.8,59475.2,59469.4,84982.7,85032.6,85086.7,1392.6,1391.9,1392.2,5437.4,5435.6,5436.1,5469.1,5468.2,5467.2,28603.8,28596,14587,14586.6,2352.7,2351.3,2351.5,4966.9,4967.4,4967.6,2022.5,2021.9,2022.4,1944.8,1944.8,1944.8,11236.6,11237.6,37.549999,30.790001,0.1
127.8,13539.6,13536.4,1195.1,1194.9,1195.2,7184.6,7147.3,7119.7,3282.1,3282,3282.1,4830.6,4829,4830.6,21531.8,21529,12277.4,12277.9,5855.1,5854,5854.8,1066.7,1067,1067.1,3229,3229,3230,2894.1,2893.5,2893.9,13617.4,13615.1,59504.2,59517,85035,85049.6,85012.8,1392.6,1391.9,1392.4,5436.9,5436.5,5436.4,5468.5,5467.8,5467.7,28602.4,28603.1,14591.9,14590.4,2352.4,2351.9,2351.8,4967.7,4967.2,4967.3,2021.9,2021.6,2022,1944.4,1944.9,1945.1,11240.8,11239.4,37.580002,30.799999,0.1
129.6,13541,13540.1,1195,1194.8,1195.2,7185,7147.8,7119.6,3281.7,3281.4,3281.7,4831.5,4831.3,4830.7,21527,21528.1,12275.5,12277.6,5854.3,5853.9,5854.1,1066.7,1066.9,1067,3229.5,3230,3230.2,2893.9,2893.4,2893.8,13615.4,13616,59500.3,59539.9,84980.2,85019.3,85027,1392.7,1392,1392.3,5438.2,5437.6,5436.8,5468.4,5469.3,5468.5,28597.9,28601.9,14591.8,14582.7,2351.8,2351.4,2352.2,4967.3,4966.6,4967.1,2022.2,2021.7,2021.9,1944.9,1944.7,1944.9,11239.7,11241,37.599998,30.790001,0.1
131.4,13540.5,13539,1194.8,1194.6,1195,7183.8,7146.2,7118.3,3281.7,3281,3281.6,4829.9,4830,4831,21530.9,21530.6,12275.4,12276.7,5854.2,5853.9,5853.9,1066.6,1066.6,1066.8,3229.4,3229.9,3229.8,2893.8,2893.6,2894,13613.5,13612.8,59452.9,59480.7,85034.1,85105.1,85046.4,1392.5,1391.9,1392.2,5437,5436.4,5436.5,5472.4,5471,5471.2,28600.4,28604.6,14591.2,14587.4,2352.4,2351.1,2351.1,4966.4,4966,4967,2022,2021.7,2021.9,1944.6,1944.4,1944.7,11237.9,11233.2,37.57,30.799999,0.1
133.2,13541.5,13542.1,1194.9,1194.6,1195,7183.5,7145.4,7118,3281,3281.2,3280.9,4831.3,4830.7,4831.3,21524.9,21528.2,12273.7,12273.3,5853.6,5853.4,5853.9,1066.5,1066.7,1066.6,3230.1,3229.9,3230.9,2893.4,2893.2,2893.7,13612.3,13613.9,59466.5,59503.5,85043.5,85031.3,84903.8,1392.7,1392,1392.2,5436.7,5436.1,5436.2,5472.8,5471.9,5471.8,28600,28601.2,14591.1,14592.6,2352.7,2352.2,2351.8,4965.6,4965.6,4966.2,2021.9,2021.6,2022,1944.2,1944.1,1944.6,11235.3,11233,37.57,30.790001,0.1
135,13538.5,13536.1,1194.7,1194.5,1194.9,7183.3,7146,7117.8,3280.8,3280.2,3280.9,4832.1,4830.4,4831,21526.1,21523.6,12276.4,12275.2,5853.3,5853.7,5853.2,1066.5,1066.7,1066.9,3229.9,3230.2,3230.2,2893.4,2893.4,2893.6,13618.3,13617.8,59499.1,59517.5,85006.5,84982.3,84913.3,1392.5,1392.1,1392.2,5438,5436.3,5436.2,5473.2,5471.3,5470.8,28600,28595.3,14587,14588.2,2351.8,2351.6,2351.7,4965,4965.1,4965.4,2021.9,2021.6,2021.9,1944.3,1944.2,1944.5,11236.9,11237.2,37.540001,30.77,0.1
136.8,13538.3,13536.6,1194.7,1194.5,1195,7181.8,7144.5,7116.2,3280.6,3280.1,3280.3,4831.5,4831.2,4831.7,21523.6,21526.5,12274.4,12273.5,5852.7,5852.7,5852.5,1066.4,1066.5,1066.7,3230.6,3230,3230.5,2893.5,2893.1,2893.6,13615.1,13614.2,59506.2,59480.7,85028.4,84966.2,84980.3,1392.4,1391.7,1392.2,5436.6,5436.1,5436.3,5472.8,5472.2,5472.7,28592.5,28592.5,14585.6,14581.2,2353.1,2352,2351.8,4965.2,4964.9,4965.3,2022,2021.7,2021.9,1944.1,1944.2,1944.3,11235.9,11234.9,37.580002,30.82,0.1
138.6,13537.1,13536,1194.5,1194.4,1194.7,7181.2,7144,7115.5,3280,3279.9,3280.2,4831.9,4831.2,4832.1,21533.8,21532.8,12268.7,12271.4,5851.2,5851.5,5851.6,1066.5,1066.6,1066.8,3231.1,3231.4,3231.6,2893.4,2893.7,2893.1,13612.2,13611.4,59506.7,59481.6,85002.1,84976,85078.2,1392.3,1391.7,1392.2,5437.2,5436.4,5436.1,5474.6,5474,5473,28594.3,28584.6,14583,14576.8,2351.8,2351,2351,4964.1,4964.7,4965.1,2022,2021.7,2021.7,1944.3,1944.4,1944.6,11238.1,11237.2,37.549999,30.799999,0.1
140.4,13535.5,13534.9,1194.5,1194.3,1194.6,7181,7143.2,7114.8,3279.8,3279.6,3279.7,4831,4830.4,4831.5,21523.4,21522.4,12275.8,12274.4,5850.9,5851.3,5850.9,1066.4,1066.5,1066.7,3230.2,3230.5,3230.8,2893.5,2893.3,2893.3,13609.9,13608.4,59506.7,59482.8,84984.1,84985.7,85053.5,1392.3,1391.5,1391.8,5435.5,5435.6,5436.2,5475,5474.3,5474.4,28585.2,28584.9,14579.9,14576.3,2351.8,2351.1,2351.3,4964.5,4964.1,4964.2,2021.8,2021.6,2021.7,1944.3,1944.4,1944.6,11236.3,11234.8,37.610001,30.790001,0.1
142.2,13536,13536.7,1194.4,1194.2,1194.5,7180.4,7143.1,7115,3279.6,3279.4,3279.9,4831.9,4831.4,4831.9,21522.5,21521.8,12276.1,12276,5850.5,5850.6,5850.6,1066.2,1066.6,1066.7,3231.7,3231.5,3231.9,2893.1,2892.9,2893.1,13609.1,13611.1,59474.3,59450.8,84933,84959.6,84919.9,1392.3,1391.5,1391.9,5436.6,5436.2,5435.8,5475.1,5473.4,5474.5,28584.6,28581.5,14588.2,14586.1,2352.1,2351.2,2351,4964.3,4963.8,4963.6,2021.6,2021.3,2021.4,1944,1944.2,1944.5,11230.5,11231.4,37.59,30.77,0.1
144,13531.6,13532,1194.2,1194.1,1194.3,7170.3,7132.3,7103.6,3279.5,3278.7,3279,4830.6,4829,4829.8,21522.3,21528,12270.3,12271.9,5849.7,5849.7,5849.7,1066.3,1066.5,1066.6,3231.3,3230.9,3230.9,2892.8,2892.5,2892.9,13607.5,13605.3,59447.7,59439.6,84888.9,84895.9,84945.6,1392.4,1391.8,1392,5434,5433.7,5434.3,5474.5,5472.3,5473.1,28577.9,28576.2,14573,14575.7,2352.8,2352.1,2351.8,4962.9,4962.5,4962.6,2021.5,2021.2,2021.2,1944.4,1944.5,1944.8,11228.6,11230.8,37.59,30.790001,0.1
145.8,13532.7,13530.9,1194,1193.9,1194.3,7168.6,7131.5,7102.8,3279,3278.5,3278.6,4831.2,4830.9,4831,21518.4,21523.3,12271.1,12272.6,5850.4,5849.6,5849.5,1066.3,1066.4,1066.7,3230.7,3230.8,3231,2892.6,2892.2,2892.6,13609.5,13606.4,59434.7,59438.3,84806.2,84953.1,84920.2,1392.3,1391.6,1391.8,5435.4,5435,5435.4,5475.1,5473.5,5473.7,28571.4,28575.9,14585.1,14578.2,2351.7,2351.5,2351.2,4962.6,4962.6,4963.4,2021.3,2021.1,2021.4,1944.1,1943.9,1944.3,11234.4,11235.5,37.720001,30.77,0.1
147.6,13533.7,13533.4,1194.1,1193.8,1194.2,7172.7,7135.8,7107.5,3278.2,3278,3278.3,4830.3,4829.3,4830.2,21524.3,21520.7,12267.6,12267.6,5849.8,5850.1,5849.3,1066.3,1066.6,1066.6,3231.6,3231.4,3232,2892.7,2892,2892.1,13604.6,13605.6,59408.5,59417.2,84918.4,84938.6,84905.5,1392.3,1391.5,1392,5434.7,5434.5,5434.9,5476.5,5476.4,5476.2,28565.6,28569.4,14582.1,14581.9,2352.4,2351.6,2351.7,4961.6,4961.6,4962.9,2021,2020.6,2020.9,1944.1,1944,1944.3,11233,11234.1,37.740002,30.790001,0.1
