Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16,Ch17,Ch18,Ch19,Ch20,Ch21,Ch22,Ch23,Ch24,Ch25,Ch26,Ch27,Ch28,Ch29,Ch30,Ch31,Ch32,Ch33,Ch34,Ch35,Ch36,Ch37,Ch38,Ch39,Ch40,Ch41,Ch42,Ch43,Ch44,Ch45,Ch46,Ch47,Ch48,Ch49,Ch50,Ch51,Ch52,Ch53,Ch54,Ch55,Ch56,Ch57,Ch58,Ch59,Ch60,Ch61,Ch62,Ch63,Ch64,Ch65,Ch66,Sample_Name
84.6,14141.8,14139.7,1257.3,1257.2,1257.5,11993.5,12070.4,12109.9,3408.1,3407,3408,6412.1,6414.8,6412.8,22293.9,22288.3,12266.7,12265.1,5894.1,5893.1,5893.2,1150.9,1150.8,1150.8,4342.4,4341.8,4340.7,3619.9,3619.7,3620,15040.2,15042.2,62575.6,62619.4,102815.2,102829.4,102871.2,1608.8,1608.2,1609,7070.1,7070.5,7071,8180.6,8180.3,8182.7,28085.8,28085.8,15050.1,15050.2,2761.4,2761.2,2761.6,5289,5289.5,5289,2311.5,2310.8,2310.9,2190.5,2190.1,2190.2,11799.1,11797.9,39.810001,31.27,0.5
86.4,14144.3,14146.1,1257.5,1257.2,1257.5,11995.4,12072.8,12113.5,3408.1,3407.9,3407.9,6412.4,6413.4,6415.1,22285.1,22304,12269,12268.2,5893.7,5890.8,5892.9,1150.8,1150.8,1151,4342.7,4341.6,4341,3619.4,3619.3,3620,15040.4,15041.7,62442.5,62520.9,102731.7,102782.3,102619.2,1608.9,1608.6,1609.1,7069.8,7069.6,7070.3,8182,8181,8184.1,28082,28081.6,15042.2,15042.4,2761.5,2761.1,2761,5289.6,5289.3,5289.3,2311.7,2311.3,2311,2191.3,2191,2190.9,11792.8,11790.2,39.860001,31.27,0.5
88.2,14139.6,14141.7,1257.4,1257.1,1257.5,11994.1,12072.2,12111.3,3408,3407.7,3408.2,6414.5,6414.9,6415.3,22306.5,22301.9,12272.9,12271.3,5893.3,5893.6,5893.5,1150.8,1151,1151.1,4345,4344.9,4344.3,3620.1,3619.9,3619.7,15044,15042.2,62717.5,62569,102571.4,102884.5,102784.1,1609,1608.5,1609.4,7072.2,7072.9,7073.9,8185.1,8185.7,8187.8,28084.6,28083,15053.2,15045.3,2761.9,2761.6,2761.5,5289.4,5289,5289.1,2312,2310.9,2310.8,2190.9,2190.7,2190.6,11791.4,11796.2,39.849998,31.25,0.5
90,14141.8,14138.9,1257.5,1257.3,1257.6,11997.2,12078.4,12116.1,3408.2,3407.7,3408,6414.3,6415.8,6416.9,22297.8,22293.2,12266.9,12265,5894,5893,5893.5,1151,1150.9,1151,4347.5,4345,4344.7,3620.3,3619.9,3620.4,15041.6,15040.8,62567.7,62556.8,102777,102621,102602.4,1609.2,1608.7,1609.5,7070.9,7068.6,7071.4,8183.4,8186.7,8186.7,28072.7,28074.1,15052.7,15046.1,2761.9,2761.8,2762.3,5289.1,5289.3,5288.1,2311.7,2311,2311.1,2190.9,2190.2,2190.4,11790.7,11791.4,39.860001,31.280001,0.5
91.8,14144.7,14147.7,1257.5,1257.2,1257.6,12003.9,12079.7,12118.7,3408.4,3408.1,3408.1,6415.8,6417.7,6418.2,22295.9,22315.5,12268.6,12268.1,5894.1,5893.7,5892.8,1150.9,1150.9,1151.1,4347.1,4345.9,4345.9,3621,3620.8,3620.9,15040.7,15038.2,62636.5,62676.2,103004.8,102959.3,102702.5,1609.4,1608.8,1609.5,7073.1,7072.6,7073.5,8183.7,8185.9,8187,28081.7,28095.5,15046.7,15048.1,2762,2761.4,2761.7,5289.9,5289.2,5289.7,2311.7,2311.1,2310.7,2190.9,2190.6,2190.8,11785.3,11790.4,39.830002,31.27,0.5
93.6,14142.8,14142.1,1257.6,1257.4,1257.7,12002.8,12079,12121.6,3408.4,3408.1,3408.3,6417.4,6417.7,6418.7,22302.2,22308,12268.7,12268.6,5893.6,5893.8,5894.1,1151,1150.9,1151.2,4346.8,4346.6,4346.5,3621.2,3620.6,3620.4,15033.8,15039.5,62592.3,62560.7,102714.9,102829.4,102978.9,1609.4,1608.7,1609.5,7073.9,7072.7,7073.8,8187.8,8190.1,8191.4,28093,28080.4,15041,15041.7,2762.1,2761.6,2762.1,5288.7,5288.7,5289.6,2311.7,2311.1,2311.4,2190.9,2190.5,2190.5,11791,11792.9,39.830002,31.27,0.5
95.4,14145.5,14139.3,1257.7,1257.3,1257.7,12003.4,12078.5,12119.7,3408.2,3407.8,3408.2,6416.7,6418.2,6420.9,22277.2,22285.5,12263.3,12267.3,5893.8,5892.4,5891.6,1151.1,1151,1151.1,4349.9,4349,4347.4,3620.7,3620.5,3620.8,15037.3,15038.3,62630.3,62555.5,102777,102754.8,102913,1609.3,1608.9,1609.6,7073.6,7073.4,7074,8188.7,8187.4,8189.4,28068.2,28070.8,15044.6,15045.2,2761.1,2761.2,2762,5287.7,5288.9,5288.7,2311.6,2310.9,2310.9,2190.9,2190.5,2190.2,11787.7,11790,39.849998,31.280001,0.5
97.2,14142.8,14143.1,1257.6,1257.3,1257.7,12007.9,12083.5,12123,3408.4,3408.1,3408.3,6418.6,6419.3,6420.1,22296,22290.6,12269.5,12270.2,5894.3,5893.5,5892.8,1150.8,1150.9,1150.9,4350.1,4350.3,4348.9,3621.2,3620.7,3620.9,15046.4,15048.6,62597.3,62612.1,102716.6,102989.6,102768.1,1609.6,1609.2,1610,7073.4,7072.8,7073.2,8189,8189.2,8190.1,28087.3,28105.6,15045.5,15044.1,2762.5,2761.2,2761.5,5288.9,5289.8,5290,2312.3,2311.4,2311,2190.9,2191,2191,11790.3,11790.1,39.82,31.27,0.5
99,14148.9,14145.7,1257.7,1257.5,1257.8,12006.1,12084.1,12121.6,3408.9,3408.4,3408.4,6419.2,6419.5,6420.3,22296.8,22296.8,12272.3,12266.6,5894.3,5893.6,5893.7,1151,1151,1151.3,4351.6,4349.2,4349.6,3621.6,3621.4,3621.3,15049.1,15051.8,62626.3,62670.2,102793,102765.4,102942.4,1609.5,1609.1,1609.8,7073.3,7074.1,7072.3,8190.1,8191.2,8192.1,28101.8,28106.1,15043.6,15044.7,2762.2,2761.5,2762,5289,5289.3,5289.6,2312.2,2311,2311,2191,2191.1,2190.9,11793.7,11795.7,39.849998,31.27,0.5
100.8,14145.5,14146.4,1257.8,1257.5,1257.9,12006.6,12077.6,12122.6,3408.6,3408.9,3408.6,6421.1,6421.2,6423,22292.7,22307.6,12269.9,12264.1,5892.8,5893.2,5892.6,1151.1,1151.2,1151.2,4352.3,4351,4351.6,3621.3,3621.1,3621.1,15047.2,15048.2,62545.3,62551.2,102758.3,102789.4,102798.3,1609.5,1608.9,1609.7,7073.2,7072.6,7072.6,8189.3,8187.7,8191.4,28078.7,28087.5,15046.1,15041.8,2762.7,2762.4,2762.1,5288.6,5287.9,5289,2312,2311.2,2311.5,2191.1,2190.7,2190.7,11784.8,11787.9,39.84,31.25,0.5
102.6,14138.8,14144.2,1257.7,1257.5,1257.8,12005.9,12083.7,12121.9,3408.6,3408.1,3408.8,6419.6,6419.1,6421.4,22303.4,22296,12257.4,12264.7,5893.3,5893.6,5892.1,1151.2,1151.1,1151.2,4351.9,4351.6,4351.3,3622.1,3622.1,3622.7,15041.6,15047,62625.6,62652,103001.2,102722,102793,1609.4,1608.9,1609.7,7073.6,7075,7074.5,8188.7,8191.5,8192.9,28069.9,28085.5,15040.1,15059.8,2762.2,2761.3,2761.6,5287.9,5287.9,5288.7,2311.6,2310.8,2311.1,2191.3,2191.2,2191.2,11787.7,11787.4,39.82,31.290001,0.5
104.4,14147.6,14145.1,1257.7,1257.5,1257.8,12010.9,12085.5,12126,3408.8,3408,3408.2,6420.7,6420.9,6422.8,22284.1,22314.3,12262.4,12265.5,5894.2,5893.6,5893.1,1151.1,1151.3,1151.3,4354.3,4351.9,4350.8,3622.3,3621.9,3622.8,15047.8,15049.2,62593.7,62634.9,102718.4,102895.2,102787.6,1609.5,1609.1,1609.8,7074.1,7075.7,7076.5,8190.1,8189.4,8194.3,28077.2,28069.5,15038.1,15051.8,2761.9,2761.1,2761.9,5288.4,5288.9,5289,2312.2,2311.3,2311.3,2190.8,2190.6,2190.5,11792.9,11792.2,39.849998,31.280001,0.5
106.2,14146.3,14141.6,1257.7,1257.5,1257.8,12011.6,12086.1,12125.4,3408.7,3408.4,3408.4,6419.7,6420.2,6422.8,22297.1,22294.9,12264.9,12264,5893.3,5893.3,5892.8,1151.3,1151.2,1151.3,4353.7,4352.7,4352,3622.4,3622.4,3622.9,15046.2,15042.6,62544.6,62561.4,103011.9,102929.9,102295.4,1609.6,1609,1609.9,7076.6,7075.4,7076.3,8190.9,8189.1,8189,28074.1,28072.3,15038.1,15036.1,2761.6,2761.3,2761.7,5287.8,5288.4,5288.3,2312.2,2311.5,2311,2190.9,2190.7,2190.7,11787.7,11788,39.849998,31.25,0.5
108,14145.6,14146.4,1257.9,1257.6,1257.8,12012.1,12087.9,12127.3,3408.6,3408.3,3408.4,6419.8,6421.8,6423.6,22288.5,22285.4,12263.3,12261.7,5892.7,5892.3,5893.2,1151.2,1151.3,1151.3,4353.5,4352.4,4352.4,3622.1,3622.1,3622,15034.7,15040.7,62538.7,62642.5,102873,102613,102680.3,1609.4,1609,1609.8,7074.5,7074.8,7075.6,8193.7,8193.1,8194.7,28031.4,28086.9,15040.4,15054.7,2762.6,2762,2762.3,5287.7,5287.8,5288.2,2311.8,2311,2311.1,2191,2190.7,2190.7,11791.6,11793.5,39.810001,31.24,0.5
109.8,14144.4,14146.5,1257.9,1257.5,1257.9,12014.4,12089.4,12129.7,3408.8,3408.5,3409.1,6421.5,6422.2,6424.1,22290.3,22306.4,12263,12261.3,5893.2,5891.7,5891.8,1151.4,1151.2,1151.5,4356.3,4355.4,4354.8,3622.1,3622,3622.4,15044.2,15044.2,62571.6,62549.9,102557.3,102586.4,102702.5,1609.7,1609.2,1610,7074.1,7077.4,7076.4,8192,8191.5,8193.4,28069.7,28082.6,15039.7,15036.2,2761.8,2761.6,2761.8,5289,5288.4,5289.3,2311.6,2311.3,2311,2191.4,2190.7,2190.9,11788.6,11790.8,39.810001,31.27,0.5
111.6,14138,14135.2,1257.8,1257.4,1257.9,12013.1,12086.4,12127.4,3409,3408.8,3408.7,6421.2,6422.5,6424.7,22286.4,22299.9,12257.1,12256.7,5892.1,5892.7,5892.7,1151.3,1151.3,1151.4,4356.6,4356,4355.9,3622.9,3622.2,3622.6,15035.1,15037.1,62587.1,62649.7,102848.1,102834.7,103019.1,1610,1609.6,1610.3,7076.8,7076.9,7076.6,8196.5,8195.2,8196,28095.2,28096.4,15048.9,15043.9,2762.5,2762.8,2763.2,5287.8,5288.2,5288.4,2311.8,2310.9,2310.8,2191.4,2190.6,2191,11787.9,11790.9,39.849998,31.280001,0.5
113.4,14145.3,14143.2,1257.8,1257.5,1257.9,12016.4,12093.1,12132.3,3408.8,3408.5,3408.8,6423.8,6424.1,6426,22291.6,22296.3,12262.8,12260.3,5893.8,5892.5,5892.8,1151.3,1151.5,1151.6,4355.8,4356,4354.5,3623,3622.9,3623.3,15048.9,15044.4,62570.9,62578.2,102924.6,102727.3,102947.7,1609.9,1609.4,1610.4,7077.1,7077.4,7076.2,8192.4,8196.5,8196.9,28079.5,28089.9,15040.7,15040.5,2762.6,2761.6,2762.1,5286.9,5287.4,5287.3,2311.4,2310.5,2310.4,2191.3,2190.3,2190.6,11790.2,11791.6,39.82,31.27,0.5
115.2,14141.5,14143.9,1257.8,1257.5,1257.9,12012.4,12089.4,12127.2,3408.9,3408.2,3408.8,6422.8,6424.1,6424.8,22279.5,22287.4,12261.2,12259.3,5891.9,5891.4,5892.2,1151.3,1151.3,1151.4,4357.3,4356.9,4356.1,3623,3622.5,3622.9,15042,15044.7,62555.5,62535.7,102869.4,102817,102836.5,1609.9,1609.6,1610.4,7077.3,7076.5,7077.5,8194.3,8192,8195.8,28086.3,28066.2,15038.9,15037.1,2762,2761.8,2761.9,5287.9,5287.2,5288,2311.4,2310.8,2310.5,2190.6,2190.7,2190.9,11783.2,11786.4,39.830002,31.27,0.5
117,14138.8,14137.6,1257.9,1257.6,1257.9,12013,12087.4,12127.7,3408.7,3408.3,3408.6,6423.5,6423,6425.6,22283.9,22303.2,12263.4,12258,5891.8,5891.9,5891.3,1151.5,1151.5,1151.5,4357.4,4355.8,4355.6,3623.2,3623.6,3623.1,15033.9,15040.4,62581.2,62598,102844.5,102935.3,102851.6,1609.9,1609.4,1610.1,7076.6,7077.1,7078,8196.4,8194.2,8196.8,28105.2,28087.1,15037.5,15034.5,2762.6,2762.2,2762.4,5288.1,5288.3,5288.5,2311.6,2310.7,2310.9,2191.4,2190.8,2191.2,11782.6,11785,39.810001,31.27,0.5
118.8,14136.3,14137.6,1257.7,1257.5,1257.8,12012.1,12088.1,12130,3409.3,3408.6,3408.9,6423.8,6424.6,6426.4,22301.5,22292.8,12256.3,12254.9,5892.1,5890.8,5890.1,1151.3,1151.4,1151.4,4357.6,4356.7,4356.2,3623.2,3623,3623,15036.2,15040.7,62538,62533.8,102993.2,102876.5,102928.1,1610.1,1609.7,1610.3,7079,7078.2,7079,8193.8,8195.2,8197.3,28086.7,28086.7,15043.6,15052.4,2762.7,2762.3,2762.3,5287.5,5288,5287.6,2311.9,2311,2310.9,2191.3,2190.9,2190.9,11786,11787.9,39.790001,31.24,0.5
120.6,14141.2,14141.9,1257.9,1257.6,1257.8,12014.3,12089.4,12134.6,3408.9,3408.5,3408.8,6423.7,6424.4,6425.6,22273.4,22279.1,12256.7,12259,5892.2,5890.9,5890.4,1151.5,1151.5,1151.5,4361,4359.7,4358.2,3623.3,3623,3623.3,15037,15042.6,62585.8,62651.4,102865.8,102827.6,102827.6,1610.1,1609.5,1610.3,7080.9,7079.5,7078.5,8195.9,8194.8,8194.5,28060.5,28059.5,15029.8,15027.1,2762.3,2761.6,2761.4,5287.8,5288,5288.9,2312.2,2311.1,2310.9,2191.6,2190.9,2191.3,11794.7,11796.1,39.84,31.27,0.5
122.4,14135.6,14123.4,1257.8,1257.6,1258,12016.3,12090.4,12133.7,3409,3408.5,3408.8,6425.9,6426.4,6427.9,22280.3,22293.3,12256.4,12257.8,5890.8,5891.4,5890.4,1151.4,1151.4,1151.4,4359,4358.3,4359,3623.8,3623.6,3624.1,15035.3,15041.4,62546.6,62608.8,103044.9,103050.3,102944.2,1609.9,1609.7,1610.3,7078.4,7078.7,7078.6,8195.9,8197.1,8197.9,28062.6,28078.2,15040.6,15033.5,2761.3,2762,2762.5,5288.1,5287.9,5288.6,2311.7,2311,2311,2190.8,2190.5,2190.7,11793.9,11791,39.82,31.27,0.5
124.2,14144.1,14146.4,1257.9,1257.5,1257.9,12022,12094,12133.4,3408.9,3408.7,3408.7,6422.6,6426.4,6429,22294.3,22282.9,12266.4,12266.1,5891.4,5891.4,5891.3,1151.4,1151.4,1151.4,4359.9,4359.5,4358.7,3624.1,3623.6,3624.4,15035.3,15040.4,62529.8,62471.3,102829.4,102742.4,102771.7,1610.1,1609.7,1610.5,7079.1,7079.2,7079.1,8197.4,8197.4,8200.1,28088.1,28081.6,15043.1,15040.4,2762.3,2761.7,2762.7,5287.7,5287.9,5287.1,2311.5,2310.6,2310.7,2191.2,2190.2,2190.3,11796.8,11793.6,39.849998,31.27,0.5
126,14135.6,14140.4,1257.8,1257.6,1257.9,12011.5,12091.2,12132.8,3409.3,3408.7,3408.7,6425.9,6428.1,6430.1,22290.7,22292.4,12259.2,12259.2,5892.8,5891.6,5892.1,1151.4,1151.4,1151.4,4361.4,4360.8,4360.1,3624.3,3624.1,3624,15041.1,15043.3,62499.6,62556.8,102695.4,102652.8,102869.4,1610.1,1609.5,1610.2,7078.1,7078.8,7078.1,8196,8197.3,8195.2,28069.5,28090,15034.5,15039.8,2762.2,2761.2,2761.7,5287.3,5287.5,5287.4,2311.3,2310.4,2311,2191.8,2191.4,2191.3,11787.1,11794.6,39.799999,31.27,0.5
127.8,14135.9,14134.3,1257.9,1257.6,1257.9,12018,12092.1,12132.1,3409,3408.5,3409,6426.9,6427.7,6428.5,22292,22273.1,12263.6,12261.3,5891.4,5890.8,5891.3,1151.3,1151.5,1151.5,4361.3,4360.3,4359.5,3623.2,3623.4,3623.5,15038.3,15021,62488.1,62549.9,103426.5,102860.5,103036,1610.2,1609.8,1610.5,7078.7,7080.1,7079.2,8198.7,8200.6,8201.3,28090,28082.1,15032.5,15035.9,2763.2,2762.6,2762.8,5287.9,5286.9,5287.3,2311.7,2310.8,2310.7,2191,2190.7,2190.7,11786.8,11791.7,39.830002,31.25,0.5
129.6,14135,14140.5,1258,1257.6,1257.9,12016.4,12090.8,12133.3,3409.1,3408.4,3408.9,6427.7,6427.7,6431.1,22294.2,22300.4,12268.4,12261.5,5892.1,5891.9,5891.9,1151.6,1151.7,1151.8,4362.3,4360.8,4361.3,3624.9,3624.4,3624,15046.4,15043.7,62659.3,62606.5,102878.3,102944.2,102922.8,1610.3,1609.8,1610.5,7081.1,7076.2,7079.5,8199.5,8200,8198.8,28076.6,28076.8,15035.5,15030.4,2762.8,2762.1,2762.8,5286.7,5287.2,5287.1,2311.4,2310.7,2310.9,2191.1,2190.5,2190.5,11785.9,11787.2,39.830002,31.27,0.5
131.4,14136.8,14140,1257.9,1257.6,1257.9,12018,12095.2,12134.2,3409,3409,3409,6428.6,6429.6,6430.9,22301.7,22307.4,12265.1,12265.4,5891.1,5891.2,5890.5,1151.7,1151.6,1151.6,4362.1,4361.4,4360.2,3624.1,3624.1,3624.5,15045.2,15045.6,62623.7,62582.5,102897,102840.1,102975.4,1610.7,1610.1,1611,7080.4,7080.6,7080.4,8194.8,8198.9,8196.4,28072.9,28063.6,15036.8,15034.5,2762.6,2762.2,2762.6,5286.6,5287.6,5287.6,2311.8,2310.8,2310.6,2191.4,2191,2191.1,11791,11788.3,39.830002,31.25,0.5
133.2,14140.3,14136.1,1257.8,1257.6,1257.9,12022.2,12094.5,12135.1,3409.3,3408.7,3409.3,6430.8,6431,6432.8,22301.2,22308.2,12268.6,12271.6,5891.9,5891.2,5891.3,1151.6,1151.6,1151.9,4362.3,4361,4361.4,3624.3,3623.8,3624.4,15039,15039,62606.5,62581.2,103017.3,102931.7,102997.6,1610.5,1609.9,1610.9,7079.9,7082,7080.6,8199.8,8199.9,8201.5,28057.3,28074.8,15038.9,15030.8,2763.3,2762.5,2763,5287.4,5287.5,5287.8,2311.8,2310.8,2310.6,2191.4,2190.6,2190.5,11786.1,11792.7,39.860001,31.27,0.5
135,14134.4,14135.6,1257.8,1257.6,1258,12018,12095.9,12135.9,3409.1,3408.8,3409.3,6430.1,6431.3,6432.5,22309.7,22309.5,12268.2,12266.3,5892,5890.5,5890.6,1151.7,1151.7,1151.7,4363.9,4362.7,4361.8,3624.7,3623.9,3624,15042.9,15036.1,62517.7,62604.5,102838.3,102753,102775.2,1610.2,1609.9,1610.6,7080.5,7079.3,7080.8,8199.5,8198.5,8199.1,28061.6,28063.8,15031.6,15027.7,2763.1,2762.3,2762.3,5287.5,5287.6,5286.7,2311.9,2311.1,2311.1,2191.6,2191,2191.2,11788.2,11792,39.810001,31.27,0.5
136.8,14137.4,14135.2,1257.9,1257.7,1257.9,12017.7,12097.3,12138.2,3409.3,3408.8,3408.8,6430.8,6431.3,6432.3,22288.4,22301.5,12261.1,12260.8,5890.8,5890.3,5890,1151.6,1151.7,1151.7,4365.2,4363.9,4364.9,3623.9,3623.8,3624,15035.2,15039,62501.6,62597.3,102818.7,102794.7,102918.3,1610.4,1610,1610.7,7081.9,7080.5,7081.4,8200.7,8202,8203.7,28068.8,28080.5,15037.2,15036.3,2763.2,2762.8,2763,5287.2,5287.3,5288.2,2311.7,2310.7,2311.1,2191.2,2190.5,2190.4,11794.3,11793,39.849998,31.27,0.5
138.6,14135.5,14139,1258,1257.7,1258,12017.8,12097.2,12136.2,3409.3,3409,3409,6429.7,6430.7,6432.8,22296.3,22296,12255.2,12263.7,5891.2,5890.4,5889.9,1151.8,1151.8,1151.9,4363,4360.8,4361.6,3624.4,3623.8,3624.2,15043.4,15042,62576.9,62614.8,103069.9,102905.9,103101.2,1610.5,1609.9,1610.8,7083,7083.1,7085,8203.5,8202.1,8206.3,28076.8,28081.3,15040,15031.5,2763.6,2763.2,2762.9,5286.6,5286.9,5286.8,2311.6,2310.7,2310.5,2191.1,2190.6,2191,11783.9,11782.3,39.860001,31.27,0.5
140.4,14133.5,14130.5,1258.1,1257.7,1258.1,12022.2,12097.7,12138.3,3409.5,3409,3409.6,6431,6430.7,6432.6,22300.6,22311.3,12259.2,12265,5892.5,5892,5891.8,1151.8,1151.7,1151.9,4365.2,4364.3,4363.7,3625,3624.5,3625.1,15040.4,15040.7,62605.2,62564,102829.4,102849.8,102931.7,1610.3,1609.8,1610.5,7083.4,7081.6,7083.1,8201.3,8202.8,8202.1,28068.5,28081.6,15023.6,15021.4,2762.3,2761.6,2762.1,5287.1,5287.3,5287.5,2311.2,2311,2311,2191.7,2191,2191.2,11787.1,11789.9,39.82,31.25,0.5
142.2,14136,14134.5,1258,1257.8,1258.2,12025.2,12103.4,12143.3,3409.4,3409,3409.1,6432,6431.3,6433.7,22284.8,22299.6,12268.2,12266.2,5891.2,5890.3,5891,1151.7,1151.6,1151.9,4364.9,4363.7,4363.2,3625,3624.6,3624.4,15036.8,15039.7,62543.3,62608.8,102878.3,102706,102725.5,1610.3,1609.9,1610.6,7084.3,7083.7,7082.3,8203.4,8202.1,8203,28070.4,28088.5,15035.6,15037.2,2763.1,2762.1,2762.3,5289.7,5289.4,5289.8,2311.2,2310.8,2310.5,2191.6,2191.3,2191.4,11785.7,11788.8,39.82,31.27,0.5
144,14132,14135.2,1258,1257.8,1258.1,12026.4,12099.3,12139.5,3409.1,3408.9,3409.2,6434.2,6434.5,6435.9,22291.9,22295.4,12267.7,12268,5891.1,5892,5890.8,1151.8,1151.8,1151.8,4365.7,4364.2,4364.2,3625.2,3624.8,3624.7,15034.1,15039.1,62524.6,62486.8,102780.5,102916.6,102984.3,1610.7,1610,1610.8,7083,7082.2,7083.4,8202.6,8202.5,8203,28073.7,28084.4,15036.3,15033.6,2763.9,2763,2763.5,5289.1,5288.4,5289.4,2311.9,2310.7,2311,2191.5,2191.4,2191,11788.2,11785.9,39.860001,31.24,0.5
145.8,14135,14134.1,1258,1257.8,1258.1,12027.5,12091.7,12144,3409.5,3409.6,3409.4,6435,6434,6436.4,22287.4,22299.6,12257.5,12258.1,5891.7,5890.3,5890.9,1151.7,1151.8,1151.9,4365.1,4365.1,4364.7,3624.9,3624.7,3625.1,15035.8,15036.7,62525.2,62531.1,102916.6,102971.8,102926.4,1610.8,1610.3,1611.2,7083,7084.2,7085.7,8204,8203.1,8203.9,28056,28063.4,15046.4,15036.7,2763.4,2763.2,2763.2,5288.4,5288,5289.1,2310.9,2310.4,2310.5,2191.7,2191.2,2191.4,11786.3,11788.1,39.84,31.25,0.5
147.6,14135,14134.6,1258.1,1257.9,1258.2,12028.3,12099.6,12141.3,3409.3,3409,3409.2,6436.6,6435.6,6436.7,22290.6,22280.3,12251.3,12260.5,5892,5891.5,5890.5,1151.7,1151.8,1151.9,4367.1,4366.8,4366,3625.1,3625,3625.5,15036.5,15036.6,62633.6,62605.2,102827.6,103085.1,102858.7,1610.4,1610,1610.7,7083.8,7083.6,7084.2,8202.9,8205.6,8206.7,28054.2,28083.2,15031.1,15032.8,2762.9,2762.8,2762.5,5287.6,5288,5288,2311.5,2310.9,2311.1,2191.4,2190.9,2191.1,11789.4,11792.2,39.860001,31.280001,0.5
149.4,14135.2,14132.3,1258.1,1257.9,1258.1,12025.4,12099.8,12138.7,3408.8,3408.8,3408.8,6436.8,6436.6,6439.3,22295.7,22303.5,12259.8,12266.2,5892.1,5891.8,5890.9,1151.9,1152,1152.1,4365.9,4365.2,4364,3624.9,3624.3,3625.5,15033,15030.8,62455.3,62473.3,102675,102619.2,102855.2,1610.5,1610.1,1611,7083,7083.5,7082.8,8202.8,8206.2,8207.2,28082.4,28079.5,15038.4,15037.6,2763.3,2763,2762.8,5287.4,5287.9,5287.8,2311.1,2310.6,2310.6,2191.5,2191.3,2191.2,11783.8,11795.5,39.869999,31.27,0.5
151.2,14133.4,14132.7,1258,1257.8,1258.2,12025.5,12102.5,12136.8,3409.8,3409.1,3409.7,6437,6438,6439.4,22279.8,22287.9,12262.6,12262.8,5890.7,5890.1,5890.4,1151.7,1151.7,1151.7,4367.7,4366,4365.5,3625.8,3625.7,3625.2,15036.2,15039.1,62561.4,62538.7,102725.5,102924.6,102662.6,1610.6,1610.3,1611.2,7082.6,7082.9,7083.1,8202.4,8201,8200.4,28059,28065.1,15041.4,15045.8,2764.1,2763.2,2763.2,5288.7,5289.3,5289.7,2312.4,2311.6,2311.4,2191.9,2191.5,2191.4,11782.5,11786.8,39.889999,31.290001,0.5
153,14137.3,14137.7,1258.1,1257.8,1258.1,12022,12101.9,12141.2,3409.8,3409.4,3409.7,6439.2,6438.5,6441,22280.1,22292.1,12264.7,12255,5890.8,5891.2,5891.3,1151.7,1151.7,1152,4368.5,4367.8,4366.9,3625.1,3625,3625.7,15040.8,15035.7,62493.3,62502.2,102911.2,102666.1,102914.8,1610.5,1610.1,1610.9,7083.1,7083.3,7082.4,8204.9,8206,8203.2,28073.5,28087.8,15049.1,15043,2764.7,2763.8,2764.2,5287.9,5288.1,5287.6,2311.9,2311.2,2311.2,2191.9,2191.5,2191.5,11784.4,11788.3,39.830002,31.280001,0.5
154.8,14134.2,14131.8,1258.1,1257.9,1258.1,12020.1,12101.4,12142.6,3409.5,3409.2,3409.4,6439.3,6438.9,6441.4,22299.8,22304.5,12260.1,12262.7,5891,5890.3,5890.1,1151.9,1152,1152,4366.9,4366.9,4365.3,3624.9,3625,3625.2,15035.7,15031.8,62514.4,62550.5,103024.4,103143.2,103253.3,1610.8,1610.2,1611,7084,7084.2,7084.1,8206.5,8207.8,8209,28080.4,28076,15045,15037.3,2764.6,2763.8,2763.7,5288.3,5288.6,5289.4,2312.4,2311.1,2310.8,2192.1,2191.3,2191.6,11788.9,11786.8,39.860001,31.280001,0.5
156.6,14130.5,14130.3,1258.2,1257.8,1258.3,12029.7,12103.7,12144.3,3410.1,3409.4,3409.8,6438.3,6440,6441.3,22294.8,22295.9,12259.9,12258.3,5891.2,5890.8,5891.1,1151.9,1151.8,1152.1,4368,4367.7,4367.8,3625.8,3625.6,3626,15041.8,15047.3,62513.1,62533.1,102980.7,103141.4,102738.8,1610.6,1610.3,1611.1,7084.5,7085.2,7085.2,8206.1,8205.9,8207.8,28081.7,28079.4,15028.1,15032.7,2764.1,2763.8,2764,5288.2,5288.2,5288.5,2311.8,2311.2,2311.1,2191.9,2191.3,2191.6,11786.5,11788.4,39.900002,31.280001,0.5
158.4,14134,14131.8,1258.2,1258,1258.3,12029.8,12105,12144.9,3410.1,3409.7,3410,6441.9,6443.3,6444.3,22277.2,22297.9,12260.5,12260.7,5891.7,5892.1,5892.1,1151.8,1151.8,1151.9,4370.6,4369.7,4369.8,3626.9,3626.3,3626.3,15035.3,15039.4,62581.8,62603.9,103064.5,102991.4,102982.5,1610.8,1610.4,1611.1,7084.1,7084.3,7084.4,8208.8,8207.5,8210.2,28070.7,28040,15033.1,15035.3,2764.8,2763.7,2764,5287.7,5287.9,5288.5,2311.9,2311.1,2311.2,2191.9,2191.6,2191.5,11789.2,11794.5,39.869999,31.27,0.5
